093,OTHER DISORDERS OF NERVOUS SYSTEM W/O CC/MCC," $76,744 "
094,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W MCC," $391,271 "
095,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W CC," $192,736 "
096,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W/O CC/MCC," $225,513 "
097,NON-BACTERIAL INFECT OF NERVOUS SYS EXC VIRAL MENINGITIS W MCC," $362,129 "
098,NON-BACTERIAL INFECT OF NERVOUS SYS EXC VIRAL MENINGITIS W CC," $163,243 "
099,NON-BACTERIAL INFECT OF NERVOUS SYS EXC VIRAL MENINGITIS W/O CC/MCC," $94,889 "
100,SEIZURES W MCC," $171,868 "
101,SEIZURES W/O MCC," $101,698 "
102,HEADACHES W MCC," $117,560 "
103,HEADACHES W/O MCC," $73,128 "
113,ORBITAL PROCEDURES W CC/MCC," $173,431 "
114,ORBITAL PROCEDURES W/O CC/MCC," $125,381 "
115,EXTRAOCULAR PROCEDURES EXCEPT ORBIT," $175,677 "
116,INTRAOCULAR PROCEDURES W CC/MCC," $255,038 "
121,ACUTE MAJOR EYE INFECTIONS W CC/MCC," $98,055 "
123,NEUROLOGICAL EYE DISORDERS," $92,112 "
124,OTHER DISORDERS OF THE EYE W MCC," $134,059 "
125,OTHER DISORDERS OF THE EYE W/O MCC," $65,603 "
129,MAJOR HEAD & NECK PROCEDURES W CC/MCC OR MAJOR DEVICE," $410,832 "
130,MAJOR HEAD & NECK PROCEDURES W/O CC/MCC," $215,803 "
131,CRANIAL/FACIAL PROCEDURES W CC/MCC," $293,039 "
132,CRANIAL/FACIAL PROCEDURES W/O CC/MCC," $189,113 "
133,"OTHER EAR, NOSE, MOUTH & THROAT O.R. PROCEDURES W CC/MCC"," $299,857 "
134,"OTHER EAR, NOSE, MOUTH & THROAT O.R. PROCEDURES W/O CC/MCC"," $109,334 "
135,SINUS & MASTOID PROCEDURES W CC/MCC," $299,403 "
136,SINUS & MASTOID PROCEDURES W/O CC/MCC," $129,443 "
137,MOUTH PROCEDURES W CC/MCC," $130,562 "
138,MOUTH PROCEDURES W/O CC/MCC," $89,979 "
139,SALIVARY GLAND PROCEDURES," $133,319 "
146,"EAR, NOSE, MOUTH & THROAT MALIGNANCY W MCC"," $127,031 "
147,"EAR, NOSE, MOUTH & THROAT MALIGNANCY W CC"," $105,250 "
148,"EAR, NOSE, MOUTH & THROAT MALIGNANCY W/O CC/MCC"," $76,650 "
149,DYSEQUILIBRIUM," $65,281 "
150,EPISTAXIS W MCC," $64,267 "
151,EPISTAXIS W/O MCC," $46,636 "
152,OTITIS MEDIA & URI W MCC," $116,080 "
153,OTITIS MEDIA & URI W/O MCC," $53,409 "
154,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES W MCC"," $94,363 "
155,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES W CC"," $82,477 "
156,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES W/O CC/MCC"," $54,865 "
157,DENTAL & ORAL DISEASES W MCC," $123,058 "
158,DENTAL & ORAL DISEASES W CC," $85,356 "
159,DENTAL & ORAL DISEASES W/O CC/MCC," $56,836 "
163,MAJOR CHEST PROCEDURES W MCC," $539,720 "
164,MAJOR CHEST PROCEDURES W CC," $220,080 "
165,MAJOR CHEST PROCEDURES W/O CC/MCC," $153,184 "
166,OTHER RESP SYSTEM O.R. PROCEDURES W MCC," $507,495 "
167,OTHER RESP SYSTEM O.R. PROCEDURES W CC," $164,728 "
168,OTHER RESP SYSTEM O.R. PROCEDURES W/O CC/MCC," $115,598 "
175,PULMONARY EMBOLISM W MCC," $168,891 "
176,PULMONARY EMBOLISM W/O MCC," $86,015 "
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC," $231,163 "
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC," $104,108 "
179,RESPIRATORY INFECTIONS & INFLAMMATIONS W/O CC/MCC," $67,193 "
180,RESPIRATORY NEOPLASMS W MCC," $260,776 "
181,RESPIRATORY NEOPLASMS W CC," $110,124 "
182,RESPIRATORY NEOPLASMS W/O CC/MCC," $152,910 "
183,MAJOR CHEST TRAUMA W MCC," $162,902 "
184,MAJOR CHEST TRAUMA W CC," $127,957 "
185,MAJOR CHEST TRAUMA W/O CC/MCC," $82,550 "
186,PLEURAL EFFUSION W MCC," $147,475 "
187,PLEURAL EFFUSION W CC," $97,425 "
188,PLEURAL EFFUSION W/O CC/MCC," $41,115 "
189,PULMONARY EDEMA & RESPIRATORY FAILURE," $164,371 "
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC," $120,416 "
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC," $98,838 "
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC," $66,760 "
193,SIMPLE PNEUMONIA & PLEURISY W MCC," $133,202 "
194,SIMPLE PNEUMONIA & PLEURISY W CC," $83,723 "
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC," $58,706 "
196,INTERSTITIAL LUNG DISEASE W MCC," $185,191 "
197,INTERSTITIAL LUNG DISEASE W CC," $140,208 "
198,INTERSTITIAL LUNG DISEASE W/O CC/MCC," $58,552 "
199,PNEUMOTHORAX W MCC," $204,496 "
200,PNEUMOTHORAX W CC," $108,646 "
201,PNEUMOTHORAX W/O CC/MCC," $77,905 "
202,BRONCHITIS & ASTHMA W CC/MCC," $91,800 "
203,BRONCHITIS & ASTHMA W/O CC/MCC," $45,137 "
204,RESPIRATORY SIGNS & SYMPTOMS," $61,064 "
205,OTHER RESPIRATORY SYSTEM DIAGNOSES W MCC," $127,425 "
206,OTHER RESPIRATORY SYSTEM DIAGNOSES W/O MCC," $91,278 "
207,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT >96 HOURS OR PERIPHERAL EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO)," $674,083 "
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS," $347,635 "
215,OTHER HEART ASSIST SYSTEM IMPLANT," $1,194,556 "
216,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W MCC," $1,070,299 "
217,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W CC," $531,498 "
218,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W/O CC/MCC," $174,027 "
219,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC," $843,425 "
220,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC," $537,328 "
221,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC," $437,516 "
222,CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W MCC," $921,201 "
223,CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W/O MCC," $736,296 "
224,CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W MCC," $815,884 "
225,CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W/O MCC," $698,321 "
226,CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W MCC," $672,831 "
227,CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W/O MCC," $585,076 "
228,OTHER CARDIOTHORACIC PROCEDURES W MCC," $616,651 "
229,OTHER CARDIOTHORACIC PROCEDURES W/O MCC," $333,537 "
231,CORONARY BYPASS W PTCA W MCC," $945,896 "
232,CORONARY BYPASS W PTCA W/O MCC," $695,548 "
233,CORONARY BYPASS W CARDIAC CATH W MCC," $955,321 "
234,CORONARY BYPASS W CARDIAC CATH W/O MCC," $623,613 "
235,CORONARY BYPASS W/O CARDIAC CATH W MCC," $686,679 "
236,CORONARY BYPASS W/O CARDIAC CATH W/O MCC," $495,536 "
239,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC," $492,657 "
240,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC," $314,690 "
242,PERMANENT CARDIAC PACEMAKER IMPLANT W MCC," $439,764 "
243,PERMANENT CARDIAC PACEMAKER IMPLANT W CC," $260,410 "
244,PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC," $219,979 "
245,AICD GENERATOR PROCEDURES," $547,080 "
246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES W DRUG-ELUTING STENT W MCC OR 4+ ARTERIES OR STENTS," $506,002 "
247,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC," $321,268 "
248,PERCUTANEOUS CARDIOVASCULAR PROCEDURES W NON-DRUG-ELUTING STENT W MCC OR 4+ ARTERIES OR STENTS," $246,261 "
249,PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC," $292,133 "
250,PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W MCC," $377,681 "
251,PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC," $297,821 "
252,OTHER VASCULAR PROCEDURES W MCC," $400,221 "
253,OTHER VASCULAR PROCEDURES W CC," $277,956 "
254,OTHER VASCULAR PROCEDURES W/O CC/MCC," $168,654 "
255,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W MCC," $210,469 "
256,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W CC," $160,782 "
258,CARDIAC PACEMAKER DEVICE REPLACEMENT W MCC," $333,859 "
259,CARDIAC PACEMAKER DEVICE REPLACEMENT W/O MCC," $165,365 "
260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W MCC," $441,871 "
261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W CC," $158,026 "
262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W/O CC/MCC," $130,779 "
263,VEIN LIGATION & STRIPPING," $197,742 "
264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES," $509,928 "
265,AICD LEAD PROCEDURES," $263,986 "
266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT W MCC," $570,959 "
267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT W/O MCC," $414,237 "
268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W MCC," $606,084 "
269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC," $367,877 "
270,OTHER MAJOR CARDIOVASCULAR PROCEDURES W MCC," $644,125 "
271,OTHER MAJOR CARDIOVASCULAR PROCEDURES W CC," $356,198 "
272,OTHER MAJOR CARDIOVASCULAR PROCEDURES W/O CC/MCC," $311,077 "
273,PERCUTANEOUS INTRACARDIAC PROCEDURES W MCC," $321,579 "
274,PERCUTANEOUS INTRACARDIAC PROCEDURES W/O MCC," $226,708 "
280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC"," $184,506 "
281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC"," $105,638 "
282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC"," $71,643 "
283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC"," $392,790 "
284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC"," $124,644 "
285,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC"," $59,031 "
286,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC"," $363,783 "
287,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC"," $128,959 "
288,ACUTE & SUBACUTE ENDOCARDITIS W MCC," $260,709 "
289,ACUTE & SUBACUTE ENDOCARDITIS W CC," $130,706 "
291,HEART FAILURE & SHOCK W MCC OR PERIPHERAL EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO)," $138,659 "
292,HEART FAILURE & SHOCK W CC," $89,173 "
293,HEART FAILURE & SHOCK W/O CC/MCC," $64,485 "
296,"CARDIAC ARREST, UNEXPLAINED W MCC OR PERIPHERAL EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO)"," $297,820 "
297,"CARDIAC ARREST, UNEXPLAINED W CC"," $54,398 "
299,PERIPHERAL VASCULAR DISORDERS W MCC," $180,178 "
300,PERIPHERAL VASCULAR DISORDERS W CC," $107,535 "
301,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC," $61,790 "
302,ATHEROSCLEROSIS W MCC," $126,391 "
303,ATHEROSCLEROSIS W/O MCC," $67,797 "
304,HYPERTENSION W MCC," $103,146 "
305,HYPERTENSION W/O MCC," $67,520 "
306,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC," $138,759 "
307,CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC," $99,284 "
308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC," $114,338 "
309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC," $74,095 "
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC," $52,655 "
311,ANGINA PECTORIS," $65,082 "
312,SYNCOPE & COLLAPSE," $74,170 "
313,CHEST PAIN," $57,564 "
314,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC," $197,569 "
315,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC," $106,459 "
316,OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC," $66,881 "
326,"STOMACH, ESOPHAGEAL & DUODENAL PROC W MCC"," $584,815 "
327,"STOMACH, ESOPHAGEAL & DUODENAL PROC W CC"," $274,458 "
328,"STOMACH, ESOPHAGEAL & DUODENAL PROC W/O CC/MCC"," $143,449 "
329,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC," $558,567 "
330,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC," $228,283 "
331,MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC," $170,944 "
333,RECTAL RESECTION W CC," $202,075 "
334,RECTAL RESECTION W/O CC/MCC," $149,247 "
335,PERITONEAL ADHESIOLYSIS W MCC," $580,201 "
336,PERITONEAL ADHESIOLYSIS W CC," $191,583 "
337,PERITONEAL ADHESIOLYSIS W/O CC/MCC," $146,840 "
338,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W MCC," $253,242 "
339,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W CC," $150,329 "
340,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W/O CC/MCC," $116,353 "
341,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W MCC," $113,119 "
342,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W CC," $115,278 "
343,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W/O CC/MCC," $99,703 "
344,MINOR SMALL & LARGE BOWEL PROCEDURES W MCC," $568,129 "
345,MINOR SMALL & LARGE BOWEL PROCEDURES W CC," $126,859 "
346,MINOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC," $79,246 "
347,ANAL & STOMAL PROCEDURES W MCC," $217,058 "
348,ANAL & STOMAL PROCEDURES W CC," $138,758 "
349,ANAL & STOMAL PROCEDURES W/O CC/MCC," $87,633 "
350,INGUINAL & FEMORAL HERNIA PROCEDURES W MCC," $258,372 "
351,INGUINAL & FEMORAL HERNIA PROCEDURES W CC," $126,338 "
352,INGUINAL & FEMORAL HERNIA PROCEDURES W/O CC/MCC," $99,252 "
353,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W MCC," $438,286 "
354,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W CC," $203,387 "
355,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W/O CC/MCC," $126,392 "
356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W MCC," $408,280 "
357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W CC," $200,711 "
358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC," $169,586 "
368,MAJOR ESOPHAGEAL DISORDERS W MCC," $409,557 "
369,MAJOR ESOPHAGEAL DISORDERS W CC," $112,995 "
370,MAJOR ESOPHAGEAL DISORDERS W/O CC/MCC," $76,539 "
371,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC," $167,386 "
372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC," $95,754 "
373,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W/O CC/MCC," $73,232 "
374,DIGESTIVE MALIGNANCY W MCC," $237,170 "
375,DIGESTIVE MALIGNANCY W CC," $140,886 "
376,DIGESTIVE MALIGNANCY W/O CC/MCC," $127,930 "
377,G.I. HEMORRHAGE W MCC," $191,898 "
378,G.I. HEMORRHAGE W CC," $105,273 "
379,G.I. HEMORRHAGE W/O CC/MCC," $69,261 "
380,COMPLICATED PEPTIC ULCER W MCC," $226,178 "
381,COMPLICATED PEPTIC ULCER W CC," $104,343 "
382,COMPLICATED PEPTIC ULCER W/O CC/MCC," $93,852 "
383,UNCOMPLICATED PEPTIC ULCER W MCC," $109,797 "
384,UNCOMPLICATED PEPTIC ULCER W/O MCC," $96,685 "
385,INFLAMMATORY BOWEL DISEASE W MCC," $150,821 "
386,INFLAMMATORY BOWEL DISEASE W CC," $116,419 "
387,INFLAMMATORY BOWEL DISEASE W/O CC/MCC," $87,825 "
388,G.I. OBSTRUCTION W MCC," $191,465 "
389,G.I. OBSTRUCTION W CC," $90,421 "
390,G.I. OBSTRUCTION W/O CC/MCC," $65,632 "
391,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC"," $133,750 "
392,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC"," $78,987 "
393,OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC," $160,915 "
394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC," $98,083 "
395,OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC," $65,453 "
405,"PANCREAS, LIVER & SHUNT PROCEDURES W MCC"," $617,320 "
406,"PANCREAS, LIVER & SHUNT PROCEDURES W CC"," $325,049 "
407,"PANCREAS, LIVER & SHUNT PROCEDURES W/O CC/MCC"," $187,827 "
408,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W MCC," $276,929 "
409,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W CC," $241,861 "
410,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W/O CC/MCC," $108,921 "
411,CHOLECYSTECTOMY W C.D.E. W MCC," $314,672 "
412,CHOLECYSTECTOMY W C.D.E. W CC," $119,290 "
413,CHOLECYSTECTOMY W C.D.E. W/O CC/MCC," $246,323 "
414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W MCC," $360,814 "
415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W CC," $243,139 "
416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W/O CC/MCC," $195,779 "
417,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC," $278,926 "
418,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC," $171,205 "
419,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC," $120,920 "
420,HEPATOBILIARY DIAGNOSTIC PROCEDURES W MCC," $430,684 "
421,HEPATOBILIARY DIAGNOSTIC PROCEDURES W CC," $122,038 "
422,HEPATOBILIARY DIAGNOSTIC PROCEDURES W/O CC/MCC," $146,435 "
423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES W MCC," $828,202 "
424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES W CC," $253,609 "
432,CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC," $310,917 "
433,CIRRHOSIS & ALCOHOLIC HEPATITIS W CC," $109,644 "
434,CIRRHOSIS & ALCOHOLIC HEPATITIS W/O CC/MCC," $16,538 "
435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC," $207,075 "
436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC," $133,603 "
437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W/O CC/MCC," $38,545 "
438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC," $178,264 "
439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC," $94,557 "
440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC," $68,931 "
