NEWTON-WELLESLEY HOSPITAL DRG CHARGES,,
MS095,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W CC,"$64,175 "
MS096,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W/O CC/MCC,"$73,154 "
MS097,NON-BACTERIAL INFECT OF NERVOUS SYS EXC VIRAL MENINGITIS W MCC,"$7,672 "
MS098,NON-BACTERIAL INFECT OF NERVOUS SYS EXC VIRAL MENINGITIS W CC,"$57,150 "
MS099,NON-BACTERIAL INFECT OF NERVOUS SYS EXC VIRAL MENINGITIS W/O CC/MCC,"$16,753 "
MS100,SEIZURES W MCC,"$20,938 "
MS101,SEIZURES W/O MCC,"$17,956 "
MS102,HEADACHES W MCC,"$25,518 "
MS103,HEADACHES W/O MCC,"$15,767 "
MS125,OTHER DISORDERS OF THE EYE W/O MCC,"$17,817 "
MS129,MAJOR HEAD & NECK PROCEDURES W CC/MCC OR MAJOR DEVICE,"$34,650 "
MS134,"OTHER EAR, NOSE, MOUTH & THROAT O.R. PROCEDURES W/O CC/MCC","$18,860 "
MS135,SINUS & MASTOID PROCEDURES W CC/MCC,"$26,481 "
MS146,"EAR, NOSE, MOUTH & THROAT MALIGNANCY W MCC","$22,494 "
MS149,DYSEQUILIBRIUM,"$23,237 "
MS151,EPISTAXIS W/O MCC,"$13,007 "
MS152,OTITIS MEDIA & URI W MCC,"$23,950 "
MS153,OTITIS MEDIA & URI W/O MCC,"$13,742 "
MS154,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES W MCC","$27,258 "
MS155,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES W CC","$12,247 "
MS156,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES W/O CC/MCC","$26,410 "
MS157,DENTAL & ORAL DISEASES W MCC,"$20,266 "
MS158,DENTAL & ORAL DISEASES W CC,"$17,402 "
MS159,DENTAL & ORAL DISEASES W/O CC/MCC,"$20,680 "
MS163,MAJOR CHEST PROCEDURES W MCC,"$164,867 "
MS164,MAJOR CHEST PROCEDURES W CC,"$42,959 "
MS165,MAJOR CHEST PROCEDURES W/O CC/MCC,"$28,770 "
MS166,OTHER RESP SYSTEM O.R. PROCEDURES W MCC,"$69,234 "
MS167,OTHER RESP SYSTEM O.R. PROCEDURES W CC,"$33,253 "
MS168,OTHER RESP SYSTEM O.R. PROCEDURES W/O CC/MCC,"$28,740 "
MS175,PULMONARY EMBOLISM W MCC,"$32,667 "
MS176,PULMONARY EMBOLISM W/O MCC,"$16,309 "
MS177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,"$23,171 "
MS178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,"$14,937 "
MS179,RESPIRATORY INFECTIONS & INFLAMMATIONS W/O CC/MCC,"$13,576 "
MS180,RESPIRATORY NEOPLASMS W MCC,"$17,637 "
MS181,RESPIRATORY NEOPLASMS W CC,"$30,284 "
MS183,MAJOR CHEST TRAUMA W MCC,"$22,761 "
MS184,MAJOR CHEST TRAUMA W CC,"$20,248 "
MS185,MAJOR CHEST TRAUMA W/O CC/MCC,"$19,815 "
MS186,PLEURAL EFFUSION W MCC,"$17,103 "
MS187,PLEURAL EFFUSION W CC,"$22,035 "
MS188,PLEURAL EFFUSION W/O CC/MCC,"$18,060 "
MS189,PULMONARY EDEMA & RESPIRATORY FAILURE,"$23,204 "
MS190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,"$19,123 "
MS191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,"$16,707 "
MS192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,"$15,886 "
MS193,SIMPLE PNEUMONIA & PLEURISY W MCC,"$23,306 "
MS194,SIMPLE PNEUMONIA & PLEURISY W CC,"$16,292 "
MS195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,"$13,699 "
MS196,INTERSTITIAL LUNG DISEASE W MCC,"$17,906 "
MS197,INTERSTITIAL LUNG DISEASE W CC,"$22,794 "
MS199,PNEUMOTHORAX W MCC,"$43,153 "
MS200,PNEUMOTHORAX W CC,"$18,905 "
MS201,PNEUMOTHORAX W/O CC/MCC,"$11,798 "
MS202,BRONCHITIS & ASTHMA W CC/MCC,"$17,064 "
MS203,BRONCHITIS & ASTHMA W/O CC/MCC,"$13,547 "
MS204,RESPIRATORY SIGNS & SYMPTOMS,"$17,811 "
MS205,OTHER RESPIRATORY SYSTEM DIAGNOSES W MCC,"$31,298 "
MS206,OTHER RESPIRATORY SYSTEM DIAGNOSES W/O MCC,"$16,772 "
MS207,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT >96 HOURS OR PERIPHERAL EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO),"$85,680 "
MS208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,"$56,796 "
MS229,OTHER CARDIOTHORACIC PROCEDURES W/O MCC,"$74,093 "
MS239,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,"$119,148 "
MS240,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC,"$37,233 "
MS242,PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,"$52,849 "
MS243,PERMANENT CARDIAC PACEMAKER IMPLANT W CC,"$46,940 "
MS244,PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,"$44,819 "
MS252,OTHER VASCULAR PROCEDURES W MCC,"$77,149 "
MS253,OTHER VASCULAR PROCEDURES W CC,"$71,230 "
MS254,OTHER VASCULAR PROCEDURES W/O CC/MCC,"$46,220 "
MS256,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS W CC,"$19,017 "
MS258,CARDIAC PACEMAKER DEVICE REPLACEMENT W MCC,"$70,776 "
MS262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT W/O CC/MCC,"$47,048 "
MS263,VEIN LIGATION & STRIPPING,"$43,705 "
MS264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,"$143,620 "
MS268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W MCC,"$171,708 "
MS269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,"$104,227 "
MS270,OTHER MAJOR CARDIOVASCULAR PROCEDURES W MCC,"$126,893 "
MS271,OTHER MAJOR CARDIOVASCULAR PROCEDURES W CC,"$49,525 "
MS272,OTHER MAJOR CARDIOVASCULAR PROCEDURES W/O CC/MCC,"$75,808 "
MS280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC","$28,070 "
MS281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC","$18,246 "
MS282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC","$15,199 "
MS283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC","$32,662 "
MS284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC","$2,551 "
MS285,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC","$25,141 "
MS286,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC","$118,580 "
MS287,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC","$31,270 "
MS289,ACUTE & SUBACUTE ENDOCARDITIS W CC,"$54,418 "
MS291,HEART FAILURE & SHOCK W MCC OR PERIPHERAL EXTRACORPOREAL MEMBRANE OXYGENATION (ECMO),"$26,326 "
MS292,HEART FAILURE & SHOCK W CC,"$18,825 "
MS293,HEART FAILURE & SHOCK W/O CC/MCC,"$18,368 "
MS299,PERIPHERAL VASCULAR DISORDERS W MCC,"$29,852 "
MS300,PERIPHERAL VASCULAR DISORDERS W CC,"$21,117 "
MS301,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,"$23,003 "
MS302,ATHEROSCLEROSIS W MCC,"$34,700 "
MS303,ATHEROSCLEROSIS W/O MCC,"$14,905 "
MS304,HYPERTENSION W MCC,"$30,646 "
MS305,HYPERTENSION W/O MCC,"$18,458 "
MS306,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,"$18,785 "
MS307,CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC,"$12,526 "
MS308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,"$25,141 "
MS309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,"$16,000 "
MS310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,"$15,166 "
MS312,SYNCOPE & COLLAPSE,"$19,421 "
MS313,CHEST PAIN,"$20,658 "
MS314,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,"$40,308 "
MS315,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,"$15,319 "
MS316,OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC,"$22,645 "
MS326,"STOMACH, ESOPHAGEAL & DUODENAL PROC W MCC","$99,461 "
MS327,"STOMACH, ESOPHAGEAL & DUODENAL PROC W CC","$40,012 "
MS328,"STOMACH, ESOPHAGEAL & DUODENAL PROC W/O CC/MCC","$36,712 "
MS329,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,"$59,593 "
MS330,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,"$60,721 "
MS331,MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,"$45,881 "
MS334,RECTAL RESECTION W/O CC/MCC,"$30,623 "
MS335,PERITONEAL ADHESIOLYSIS W MCC,"$77,092 "
MS336,PERITONEAL ADHESIOLYSIS W CC,"$48,309 "
MS337,PERITONEAL ADHESIOLYSIS W/O CC/MCC,"$35,929 "
MS338,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W MCC,"$75,549 "
MS339,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W CC,"$36,389 "
MS340,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W/O CC/MCC,"$24,606 "
MS342,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W CC,"$20,283 "
MS343,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W/O CC/MCC,"$21,502 "
MS345,MINOR SMALL & LARGE BOWEL PROCEDURES W CC,"$25,327 "
MS347,ANAL & STOMAL PROCEDURES W MCC,"$68,821 "
MS348,ANAL & STOMAL PROCEDURES W CC,"$14,754 "
MS349,ANAL & STOMAL PROCEDURES W/O CC/MCC,"$32,779 "
MS351,INGUINAL & FEMORAL HERNIA PROCEDURES W CC,"$33,561 "
MS352,INGUINAL & FEMORAL HERNIA PROCEDURES W/O CC/MCC,"$27,751 "
MS354,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W CC,"$50,541 "
MS355,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W/O CC/MCC,"$37,479 "
MS356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W MCC,"$85,138 "
MS357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W CC,"$32,187 "
MS368,MAJOR ESOPHAGEAL DISORDERS W MCC,"$24,161 "
MS369,MAJOR ESOPHAGEAL DISORDERS W CC,"$36,322 "
MS371,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,"$25,107 "
MS372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,"$18,551 "
MS373,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W/O CC/MCC,"$14,065 "
MS374,DIGESTIVE MALIGNANCY W MCC,"$23,360 "
MS375,DIGESTIVE MALIGNANCY W CC,"$25,830 "
MS376,DIGESTIVE MALIGNANCY W/O CC/MCC,"$9,586 "
MS377,G.I. HEMORRHAGE W MCC,"$25,776 "
MS378,G.I. HEMORRHAGE W CC,"$17,815 "
MS379,G.I. HEMORRHAGE W/O CC/MCC,"$12,670 "
MS380,COMPLICATED PEPTIC ULCER W MCC,"$22,618 "
MS381,COMPLICATED PEPTIC ULCER W CC,"$16,109 "
MS383,UNCOMPLICATED PEPTIC ULCER W MCC,"$27,029 "
MS384,UNCOMPLICATED PEPTIC ULCER W/O MCC,"$12,132 "
MS385,INFLAMMATORY BOWEL DISEASE W MCC,"$73,197 "
MS386,INFLAMMATORY BOWEL DISEASE W CC,"$16,099 "
MS387,INFLAMMATORY BOWEL DISEASE W/O CC/MCC,"$41,273 "
MS388,G.I. OBSTRUCTION W MCC,"$21,866 "
MS389,G.I. OBSTRUCTION W CC,"$15,350 "
MS390,G.I. OBSTRUCTION W/O CC/MCC,"$13,270 "
MS391,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC","$21,383 "
MS392,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC","$15,076 "
MS393,OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,"$18,906 "
MS394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,"$15,490 "
MS395,OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,"$13,087 "
MS405,"PANCREAS, LIVER & SHUNT PROCEDURES W MCC","$21,816 "
MS408,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W MCC,"$96,561 "
MS414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W MCC,"$56,273 "
MS416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W/O CC/MCC,"$27,136 "
MS417,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC,"$45,436 "
MS418,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,"$44,552 "
MS419,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,"$29,980 "
MS420,HEPATOBILIARY DIAGNOSTIC PROCEDURES W MCC,"$35,664 "
MS421,HEPATOBILIARY DIAGNOSTIC PROCEDURES W CC,"$62,470 "
MS423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES W MCC,"$185,783 "
MS432,CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,"$43,995 "
MS433,CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,"$22,474 "
MS434,CIRRHOSIS & ALCOHOLIC HEPATITIS W/O CC/MCC,"$16,620 "
MS435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,"$31,133 "
MS436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,"$19,402 "
MS438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,"$30,823 "
MS439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,"$20,052 "
MS440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,"$13,642 "
MS441,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC","$29,307 "
MS442,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC","$16,551 "
MS444,DISORDERS OF THE BILIARY TRACT W MCC,"$36,287 "
MS445,DISORDERS OF THE BILIARY TRACT W CC,"$23,508 "
MS446,DISORDERS OF THE BILIARY TRACT W/O CC/MCC,"$20,605 "
MS453,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W MCC,"$123,687 "
MS454,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,"$88,678 "
MS455,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,"$74,341 "
MS456,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W MCC,"$215,635 "
MS457,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,"$131,225 "
MS458,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W/O CC/MCC,"$67,431 "
MS459,SPINAL FUSION EXCEPT CERVICAL W MCC,"$120,729 "
MS460,SPINAL FUSION EXCEPT CERVICAL W/O MCC,"$67,568 "
MS463,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC","$252,272 "
MS464,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC","$82,196 "
MS465,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W/O CC/MCC","$40,376 "
MS466,REVISION OF HIP OR KNEE REPLACEMENT W MCC,"$117,912 "
MS467,REVISION OF HIP OR KNEE REPLACEMENT W CC,"$71,567 "
MS468,REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,"$45,309 "
MS469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC OR TOTAL ANKLE REPLACEMENT,"$53,084 "
MS470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$41,607 "
MS471,CERVICAL SPINAL FUSION W MCC,"$73,464 "
MS472,CERVICAL SPINAL FUSION W CC,"$60,102 "
MS473,CERVICAL SPINAL FUSION W/O CC/MCC,"$55,088 "
MS475,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,"$18,825 "
MS478,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,"$38,773 "
MS479,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,"$19,251 "
MS480,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,"$56,808 "
MS481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,"$43,349 "
MS482,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,"$34,789 "
MS483,MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,"$56,686 "
MS485,KNEE PROCEDURES W PDX OF INFECTION W MCC,"$47,366 "
MS486,KNEE PROCEDURES W PDX OF INFECTION W CC,"$48,123 "
MS487,KNEE PROCEDURES W PDX OF INFECTION W/O CC/MCC,"$37,413 "
MS489,KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,"$27,098 "
MS492,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W MCC","$66,268 "
MS493,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC","$47,008 "
MS494,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC","$47,324 "
MS496,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,"$55,038 "
MS497,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,"$24,872 "
MS500,SOFT TISSUE PROCEDURES W MCC,"$22,854 "
MS501,SOFT TISSUE PROCEDURES W CC,"$26,877 "
MS502,SOFT TISSUE PROCEDURES W/O CC/MCC,"$26,662 "
MS503,FOOT PROCEDURES W MCC,"$35,261 "
MS505,FOOT PROCEDURES W/O CC/MCC,"$45,396 "
MS506,MAJOR THUMB OR JOINT PROCEDURES,"$20,549 "
MS507,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W CC/MCC,"$25,508 "
MS510,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W MCC","$43,233 "
MS511,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W CC","$40,384 "
MS512,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W/O CC/MCC","$19,463 "
MS513,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC","$29,914 "
MS514,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC","$18,795 "
MS515,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,"$87,231 "
MS516,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,"$54,979 "
MS517,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,"$33,817 "
MS518,BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,"$47,727 "
MS519,BACK & NECK PROC EXC SPINAL FUSION W CC,"$44,881 "
MS520,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,"$29,375 "
MS533,FRACTURES OF FEMUR W MCC,"$16,532 "
MS534,FRACTURES OF FEMUR W/O MCC,"$16,072 "
MS535,FRACTURES OF HIP & PELVIS W MCC,"$22,725 "
MS536,FRACTURES OF HIP & PELVIS W/O MCC,"$16,832 "
MS537,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W CC/MCC","$22,224 "
MS538,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W/O CC/MCC","$17,930 "
MS539,OSTEOMYELITIS W MCC,"$58,771 "
MS540,OSTEOMYELITIS W CC,"$23,362 "
MS541,OSTEOMYELITIS W/O CC/MCC,"$19,245 "
MS542,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,"$24,200 "
MS543,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,"$20,192 "
MS544,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,"$19,036 "
MS545,CONNECTIVE TISSUE DISORDERS W MCC,"$36,647 "
MS546,CONNECTIVE TISSUE DISORDERS W CC,"$22,876 "
MS547,CONNECTIVE TISSUE DISORDERS W/O CC/MCC,"$14,844 "
MS549,SEPTIC ARTHRITIS W CC,"$40,724 "
MS551,MEDICAL BACK PROBLEMS W MCC,"$25,414 "
MS552,MEDICAL BACK PROBLEMS W/O MCC,"$19,561 "
MS553,BONE DISEASES & ARTHROPATHIES W MCC,"$25,458 "
MS554,BONE DISEASES & ARTHROPATHIES W/O MCC,"$14,578 "
MS555,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,"$28,041 "
MS556,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,"$18,516 "
MS557,"TENDONITIS, MYOSITIS & BURSITIS W MCC","$37,991 "
MS558,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC","$18,139 "
MS559,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC","$31,068 "
MS560,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC","$21,638 "
MS561,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC","$13,107 "
MS562,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC","$21,061 "
MS563,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC","$18,748 "
MS564,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,"$23,460 "
MS565,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,"$25,634 "
MS566,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,"$24,537 "
MS570,SKIN DEBRIDEMENT W MCC,"$70,583 "
MS571,SKIN DEBRIDEMENT W CC,"$27,227 "
