800003,ARTHROCENTESIS MAJOR JOINT OR,786
800104,CLOSED TX NASAL FX WO STABILIZTN,2228
800100,OPEN TX ALVEOLAR RIDGE FRACTURE,4630
800023,I D ABSCESS NECK,4184
8100049,REDUCTION OF SHOULD WO GEN ANES,645
800049,REDUCTION OF SHOULD w anesthesia,3324
800198,"EXCISION TUMOR, SOFT TISSUE OF UPPER ARM",2927
80014,TR FX RADIUS W MANIP,2317
80013,TR FX RADIUS AND ULNA ER,2317
8100050,REDUC W/MALIPUL WRIST,1137
800200,CLOSED TX FRACTURE RADIUS/ULNA W MANIIP,2611
1800073,TREAT DISLOCATION W MANIP RADIUS,332
80004,DRAIN FINGER ABSCESS,832
800018,I AND D HAND,1438
800024,INCISION METACARPOPHALANGEAL JOINT,3157
800016,FOREIGN BODY METACARPOPHALANGEAL J,1440
800199,REDUCTION OF METATARSAL FX,514
800013,CLOSED TREATMENT OF CARPOMETACARPAL,1800
800073,TREAT FINGER DISLOCATION,373
800017,I AND C DEEP ABSCESS  THIGH REGION,4638
800099,CLOSED REDUCTION FEMUR W MANIP,2611
80005,REDUCTION DISLOCATION PATELLARW/O ANESTH,597
80002,REDICTION DISL APTELLAR W ANES,597
800012,CLOSED REDUCTION ANKLE,597
8800073,TREAT DISLOC ANKLE CLOSED WO GEN ANES,229
800050,REMOVAL FOR BODY FOOT,1438
800002,APPLY CAST LONG ARM,253
8002510,APPL CAST SHOULDER TO HAND LONG AR,596
80012,APPLY HAND/WRIST CAST ER,439
8800009,APPLY SPLINT SHORT ARM STATIC,325
800101,APPLY FINGER SPLINT NON-MOVEABLE,251
800299,APPLY BUDDY TAPE TOES FX,274
800009,CASTING,526
800010,CASTING,526
802511,APPLY SHORT LEG SPLINT,333
802510,STRAPPING FOOT/ANKL,244
800011,CASTING,526
80061,CONTROL NOSEBLEED SIMPLE ANTERIOR,364
80062,CONTROL NOSEBLEED COMPLEX ANTERIOR,348
80063,CONTROL NOSEBLEED POSTERIOR INIT,410
80064,CONTROL NOSEBLEED POSTERIOR SUBSEQ,273
800061,INTUBATION EMER AIRWAY,467
800063,TRACH TUBE CHANGE OP,1098
800007,BRONCHOSCOPY,2026
2200025,TRACHEAL SUCTION,379
800047,THORACOSTOMY PLACE CHEST TUBE,1186
800056,THORACENTESIS DRAIN CHEST FLUID,1872
800057,THORACENTESIS ER,1872
7000153,CRYSTALS BODY FLUID,18
7000134,COLLECTION FEE,16
7000176,DRAWING FEE,16
7000981,COC UDS BOARD OF NURSING,20
7001035,COLLECTION URINE DRUG FEE,16
7100022,BB BLOOD TRANSFUSION,705
800026,INSERTED PIC LINE,597
7000057,ARTERIAL PUNCTURE,112
2200004,ARTERIAL PUNCTURE,112
800062,IO INTRAOSSEOUS IV ACCESS START ER,436
800114,EGD INACTIVE -USE 800064,2069
800048,PLACEMENT OF GT TUBE,2513
800025,INSERT OF GASTRO TUBE,860
800054,REPLACE G TUBE,735
800019,I AND D HEMORRHOIDS,527
800005,BIOPSY ABD OR RENAL MASS,1453
80001,VENTRAL HERNIA REPAIR,4410
800157,URINARY CATH -STRAIGHT - ER,657
800256,CATH FOR BLADDER IRRIGATION OUTPT,657
800156,CATH FOR BLADDER IRRIGATION ER,657
800258,INSERT FOLEY CATH SIMPLE OUTPT,229
800158,URINARY CATH SIMPLE-FOLEY ER,231
800159,URINARY CATH COMPLICATED-FOLEY ER,355
800259,INSERT FOLEY CATH COMPLICATED OP,355
4100026,US PELVIC LMTD BLADDER FOR RESIDUAL,288
800197,CIRCUMCISION BY EXCISION OF FORESKN,4159
800022,I D ABSCESS GROIN,1809
800020,I AND D BARTHOLINS GLAND,1156
1800001,REOPEN FALLOPIAN TUBE,6095
800001,AMNIOCENTESIS,597
2000012,FETAL MONITORING,323
2000006,FETAL NON-STRESS TEST,395
1800002,TREAT MISCARRIAGE,3148
1800003,TREAT MISCARRIAGE FIRST TRIMESTER,3621
800046,LUMBAR PUNCTURE,1485
800006,BLOOD PATCH,1411
1800099,NERVE BLOCK PERIPHERAL,1434
1800046,NERVE BLOCK DIGIT,473
3000083,PT TENS CHECK OR RE AP,74
3000084,PT TENS SET UP,0
88000093,REMOVE FOREIGN BODY EYE,312
800055,SLIT LAMP EXAMINATION,288
800051,REMOVAL OF EMBEDDED FOREIGN BODY E,597
8800021,REMOVE FOREIGN BODY LEFT EAR,191
8800022,REMOVE FOREIGN BODY RIGHT EAR,191
8800019,IRRIGATION OF LEFT EAR,202
8800198,REMOVE IMPACTED CERUMEN W LAVAGE LEFT,202
8800020,IRRIGATION OF RIGHT EAR,202
8800197,REMOVE IMPACTED CERUMEN W LAVAGE RIGHT,202
8800199,REMOVE IMPACTED CERUMEN W INSTRUMENT LT,68
8800196,REMOVE IMPACTED CERUMEN W INSTRUMENT RT,68
4000234,EYE FB LT XRAY,159
4000024,EYE FB RT XRAY,159
4000055,MANDIBLE LESS THAN 4,217
4000037,HEAD R MANDIBLE,325
4000056,MASTOID LESS THAN 3,190
4000057,MASTOIDS,200
4000027,FACIAL BONES 2 VIEWS OR LESS,222
4000026,FACIAL BONE COMPLETE,339
4000058,NASAL BONE COMPLETE,289
4000060,OPTIC FORAMINA,159
4000025,EYE ORBIT COMPLETE,419
4000076,SINUS MIN 3 VIEWS,192
4000077,SKULL 2-3 VIEWS,255
4000078,SKULL 4 VIEWS,455
4000259,TMJ JOINT LT,211
4000094,TMJ JOINT RT,211
4000093,TMJ BILATERAL,394
4000059,NECK FOR SOFT TISSUE,252
4300012,CT HEAD WO CON,1475
4300001,CT HEAD W CON,1708
4300011,CT HEAD WO AND W CON,2888
4000072,CT EAR SELLA TURSICA W/O,1465
4300022,CT SKULL BONES WO CONTRAST,1919
4300055,CT ORBIT EAR FOSSA WO CONTRAST,1919
4300070,CT TEMPORAL BONE WITH CONTRAST,1934
42000024,CT SELLA TURCICA,2799
4300010,CT FACIAL SINUS WO CONTRAST,1165
4300009,CT FACIAL SINUS WITH CONTRAST,1942
430009,CT FACIAL SINUS W/O AND WITH CONTRAST,2081
4300018,CT NECK WO CONTRAST,1648
4300016,CT NECK W CONTRAST,1540
4300017,CT NECK WO AND W CONTRAS,2350
4200028,MRI SOFT TISSUE NECK W/O CONTRAST,2520
42028,MRI ORBIT/FACE/NECK W/O CONTR,2520
4200029,MRI SOFT TISSUE NECK With CONTRAST,2148
4200027,MRI  TISSUE NECK/ORBIT  W/O & WITH,3245
4200001,MRA HEAD,1822
4200002,MRA HEAD WITH CONTRAST,2337
4200050,MRA HEAD WITH AND WO CONTRAST,3914
4200004,MRI BRAIN WITHOUT CONTRAST,1822
4200003,MRI BRAIN W CONTRAST,2863
4200005,MRI BRAIN WWO CONTRAST,2799
4000014,CHEST PA LAT,250
4000015,CHEST SINGLE VIEW,150
4000016,CHEST SPECIAL 2 VIEW,217
4000008,XRAY CHEST 3 VIEWS,422
4000013,CHEST 4+ VIEWS,343
4000255,RIBS UNILATERAL LT,222
4000067,RIBS UNILATERAL RT,222
4000254,RIBS ONE SIDE 3 VWS LT,226
4000066,RIBS ONE SIDE 3 VWS RT,226
4000065,RIBS BILATERAL,440
4000017,CHEST W RIBS,608
4000084,STERNUM 2 VEIWS,285
4000083,STERNO CLAVICULAR JT,215
4300025,CT THORAX WO CON,1376
4300024,CT THORAX W CON,1530
4300026,CT THORAX WWO CON,2440
4300104,CTA THORAX,1721
4000082,SPINE SINGLE VIEW,291
4000010,C SPINE 2 OR 3 VIEWS,162
4000012,CERVICAL SPINE MIN 4 VIEWS,236
4000011,C SPINE COMPLETE,365
4000090,THORACIC 2 VIEWS,150
4000091,THORACIC SPINE 3 VIEWS,166
4000089,T SPINE FOR SCOLIOSIS,299
4000071,SCOLIOSIS STANDING,351
4000079,SPINE ENTIRE 2 VIEWS,351
4000048,L SPINE 2 OR 3 VIEWS,211
4000049,L SPINE 4 VIEWS OR MORE,251
4000081,SPINE LUMBAR COMPLETE BEND,484
4000080,SPINE LUMBAR BENDING ONLY,299
4300008,CT CSPINE WO CON,1347
4300105,CT CERVICAL SPINE W CONTRAST,3217
4300023,CT T SPINE WO CON,1347
4300106,CT THORACIC SPINE W CONTRAST,2837
4300014,CT L SPINE WO CON,1338
4300107,CT LUMBAR SPINE W CONTRAST,3434
4200006,MRI CERVICAL WITHOUT CONTRAST,2148
4200007,MRI CSPINE WITH CONTRAST,3731
4200022,MRI THORACIC SPINE WITHOUT CONTRAST,2047
4200020,MRI T SPINE WITH CONTRAST,2357
4200016,MRI LUMBAR SPINE WITHOUT CONTRAST,2148
4200015,MRI LUMBAR SPINE WITH CONTRAST,3000
4200008,MRI CSPINE WWO CONTRAST,4195
4200021,MRI T SPINE WWO CONTRAST,3528
4200014,MRI LUMBAR SPINE W/WO,2474
4000263,PELVIS  AP,131
4000252,PELVIS 1 OR 2 VIEWS LT,131
4000062,PELVIS 1 OR 2 VIEWS RT,131
4000253,PELVIS COMP 3 VIEWS OR MORE LT,379
4000063,PELVIS COMP 3 VIEWS OR MORE RT,379
4300020,CT PELVIS WO CON,2000
4300013,CT HIP BILATERAL MIN 2 VIEWS,2046
4300019,CT PELIVS W CON,2053
4300021,CT PELVIS WWO CONTRAST,2206
4200017,MRI PELVIC,2265
4200018,MRI PELVIC W CONTRAST,2266
4200019,MRI PELVIS W WO CONTRAST,3603
4000069,SACRO ILIAC JT 2 VIEWS OR LESS,197
4000075,SI JOINT 3 VIEWS,240
4000068,SACCRUM AND COCCYX,319
4000228,CLAVICLE COMPLETE LT,278
4000018,CLAVICLE COMPLETE RT,278
4000256,SCAPULA COMPLETE LT,252
4000070,SCAPULA COMPLETE RT,252
4000257,SHOULDER 1 VIEW LT,308
4000073,SHOULDER 1 VIEW RT,308
4000074,SHOULDER COMPLETE RT,171
4000258,SHOULDER COMPLETE LT,200
4000004,AC JOINT BIL,277
4000246,HUMERUS AP LAT LT,167
4000042,HUMERUS AP LAT RT,167
4000232,EXT UPPER ELBOW 2 VIEWS LT,250
4000022,EXT UPPER ELBOW 2 VIEWS RT,250
4000229,ELBOW 3 OR MORE VW LT,158
4000019,ELBOW 3 OR MORE VW RT,158
4000240,FOREARM 2 VIEWS LT,137
4000034,FOREARM 2 VIEWS RT,137
4000233,EXT UPPER INFANT 2 VIEWS LT,127
4000023,EXT UPPER INFANT 2 VIEWS RT,127
4000261,WRIST 2 VIEWS LT,287
4000096,WRIST 2 VEWIS RT,287
4000097,WRIST COMPLETE RT 3 OR MORE VWS,156
4000262,WRIST COMPLETE LT,200
4000241,HAND 2 VIEWS LT,305
4000035,HAND 2 VIEWS RT,305
4000242,HAND 3 VIEWS LT,157
4000036,HAND 3 VIEWS RT,157
4000236,FINGER LT,251
4000030,FINGER RT,251
4300029,CT UPPER EXT WO CON LT,1347
4300088,CT UPPER EXT WO CON LT,1347
4300027,CT UPPER EXT WO CON RT,1347
4300101,CT UPPER EXT W CON LT,2124
4300100,CT UPPER EXT W CON RT,2124
4300103,CT UPPER EXT W&WO CON LT,1257
4300102,CT UPPER EXT W&WO CON RT,1257
4200010,MRI EXTREMTIY UPPER NON JOINT WO,2496
4200023,MRI UPPER EXTREMTIY NON JOINT WWO,3126
4200012,MRI JOINTS OF UPPER EXTREMEITY WO,1822
4200026,MRI UPPER EXTREMTIY JOINT WWO,3357
4000251,PELIVS HIPS INFANT OR CHILD LT,228
4000061,PELIVS HIPS INFANT OR CHILD RT,228
4000244,HIP UNILAT 1 VIEW LT,228
4000040,HIP UNILAT 1 VIEW RT,228
4000245,HIP UNILAT COMP 2 VIEWS OR MORE LT,199
4000041,HIP UNILAT COMP 2 VIEWS OR MORE RT,199
4000039,HIP BILATERAL,527
4000235,FEMUR AP LAT LT,152
4000029,FEMUR AP LAT RT,152
4000247,KNEE 1 OR 2 VIEWS LT,147
4000044,KNEE 1 OR 2 VIEWS RT,147
4000248,KNEE 3 VIEWS LT,143
4000045,KNEE 3 VIEWS RT,143
4000249,KNEE 4 VIEWS OR MORE LT,223
4000046,KNEE 4 VIEWS OR MORE RT,223
4000231,EXT LOWER KNEES BILATERAL STAND LT,239
4000021,EXT LOWER KNEES BILATERAL STAND RT,239
4000250,LWR LEG TIBIA FIB LT,151
4000050,LWR LEG TIBIA FIB RT,151
4000230,EXT LOWER INFANT MIN 2 VIEWS LT,89
4000020,EXT LOWER INFANT MIN 2 VIEWS RT,90
4000237,FOOT 2 VIEWS LT,279
4000031,FOOT 2 VIEWS RT,279
4000226,ANKLE 2 VIEWS LT,279
4000006,ANKLE 2 VIEWS RT,279
4000227,ANKLE 3 OR MORE VIEW LT,172
4000007,ANKLE 3 OR MORE VIEW RT,172
4000238,FOOT 2 VIEWS LT,150
4000032,FOOT 2 VIEWS RT,90
4000239,FOOT COMPLETE LT,176
4000033,FOOT COMPLETE RT,176
4000038,HEEL OSCALSIS RT,231
4000243,HEEL OSCALSIS LT,231
4000260,TOE 2 PLUS VIEWS LT,245
4000095,TOE 2 PLUS VIEWS RT,245
4300050,CT HIP WO CONTRAST,1379
4300028,CT LWR EXT WO CON LT,1347
4300030,CT LWR EXT WO CON LT,1347
4300015,CT LWR EXT WO CON RT,1347
4300089,CT LWR EXT W CON,2500
4300086,CT LWR EXT W WO CON LT,2600
4300087,CT LWR EXT W WO CON RT,2600
4200009,MRI EXTREMITY LOWER NOT JOINT WO,2406
4200013,MRI LOWER EXTREMTIY NOT JOINT WWO,3070
4200011,MRI JOINTS LOWER EXTREMITY WO,2148
4200024,MRI JOINT LOWER EXTREMITY W,3309
4200025,MRI JOINT LOWER EXT W/WO,3461
4000003,ABDOMEN KUB OR SINGLE VIEW,146
4000047,KUB-ABDOMEN,175
4000002,ABDOMEN FLAT/ERECT,269
4000001,ABDOMEN WITH CHEST SINGLE VIEW,250
4300004,CT ABD WO CON,1800
4300002,CT ABD W CON,2397
4300003,CT ABD WO AND W CON,2748
4300007,CT ABDOMEN PELVIS WO CONTRAST,2850
4300006,CT ABDOMEN PELVIS W CONTRASTS,2886
4300005,CT ABDOMEN PELVIS W AND WO CONTRAST,3434
4000064,PER PLACE OF GASTA TUBING,358
4000028,FEEDING TUBE INTRODUCTION,388
4000043,IVP OMNIPAQUE WWO KUB,1211
400043,CYSTOGRAM CONTRAST XRAY BLADDER,550
4300032,CT SPIRAL PE 3D,2286
4000264,FLUORSCOPY 1HR OR LESS,349
4000092,THORAXFOREIGN BODY LOC,155
4000009,BONE AGE PA HANDS,308
4000085,MAMMO SURGICAL SPECIMEN STUDY,520
4100114,US UNLISTED PROC,317
4100014,US SOFT TISSUE,254
4100015,US NECK THYROID,317
4100007,US CHEST,445
4100005,US BREAST BIL OR UNIL,315
4100001,US ABDOMEN COMPLETE,548
4100013,US LIMITED ABD SINGLE ORGAN,287
4100030,US RENAL COMPLETE,496
4100018,US OB EARLY,582
4100019,US OB EARLY EA ADDL FETUS,330
4100017,US OB COMPLETE,849
4100024,US OB EA ADDL FETUS,440
4100022,US OB LIMITED,424
4100021,US OB FOLLOW UP,376
4100035,US OB BIOPHYS PRO EA ADDL FETUS (WO NST),376
4100020,US OB EV,561
4100016,US OB BIOPHYS PRO WO NON STRESS TEST,525
4100023,US OB PELVIC TRAN VAG,431
4100027,US PELVIC TRAN VAG,431
4100028,US PELVIS COMPLETE,440
4100025,US PELVIC LIMITED,311
4100031,US SCROTUM,298
4100010,US EXTREMITY,542
4100009,US EXTREMITIES,300
4100029,US R GROIN,821
4100011,US GUIDANCE BIOBSY INJ ASP LOCAL,657
4000005,AMNIOCENTESIS,411
4100012,US GUIDANCE FOR AMINO,411
4100032,US UNLISTED PROCEDURE,422
4000054,MAMMOGRAPHY UNILATERAL,0
400266,DIGITAL MAMMO DIAG RT(UNIL),332
400267,DIGITAL MAMMO RT DIAG UNIL,175
400055,MAMMOGRAPHY LEFT (UNIL) DIAGNOSTIC,332
400265,DIGITAL MAMMO DIAG LT(UNIL),332
400300,DIGITAL MAMMO SCREEN LT (UNIL),332
4000267,DIGITAL MAMMO DIAG LT (UNIL),332
400268,DIGITAL MAMMO LT DIAG UNIL,332
400054,MAMMOGRAPHY RIGHT(UNIL) DIAGNOSTIC,332
400298,DIGITAL MAMMO SCREEN RT (UNIL),332
4000266,DIGITAL MAMMO DIAG RT (UNIL),332
4000052,MAMMOGRAPHY BILATERA DIAGNOSTIC,490
4000269,DIGITAL MAMMOGR DIAG BILAT,490
4000270,DIGITAL MAMMO DIAG (BILAT),490
1000265,DIGITAL MAMMO SCREENING BILAT,198
4000053,MAMMOGRAPHY SCREEN (BILAT),376
4000265,DIGITAL MAMMO SCREEN (BILAT),376
4000268,DIGITAL MAMMOGR SCREENING,250
4000086,SURVEY BONE AGE STUDY,150
4000087,SURVEY BONE LENGTH STUDY,155
4000088,SURVEY BONE LIMITED,377
7000063,BASIC METABOLIC PROFILE,296
7000183,ELECTROLYTES,107
7000135,COMPREHENSIVE METABABOLIC PANEL,377
7000362,PRENATAL PANEL,607
7000327,LIPID PROFILE,143
7000429,RENAL FUNCTION PANEL,251
7000011,"ACUTE HEPATITIS PANEL (A,B,C)",384
7000248,HEPATIC PANEL,197
7000178,DRUG SCREEN-BLD URIN,131
7000490,TISSUE DRUG ANALYSIS,47
7000025,AMIKACIN TROUGH SERUM,170
7000480,TEGRETOL,91
7000096,CARBAMAZEPINE,257
7000155,CYCLOSPORINE,146
7000688,DIGOXIN LABCORP,84
7000167,DIGOXIN,115
7000519,VALPROIC ACID,189
7000538,ZARONTIN LEVEL,137
710048,"EVEROLIMUS, WHOLE BLOOD",426
7000223,GENTAMICIN PEAK,131
7001002,GENTAMICIN TROUGH,131
7000218,GABAPENTIN NEUROTIN,197
7000233,HALOPERIDOL,88
7000325,LIDOCAINE LEVEL,90
7000580,KEPPRA (LEVETIRACETAM),124
7000329,LITHIUM LEVEL,111
7000700,MYCOPHENOLIC ACID,215
7000384,PHENOBARBITAL LEVEL,128
7000169,PHENYTOIN,131
7000170,DILANTIN UNBOUND,114
7000352,MYSOLINE,69
7000353,MYSOLINE,156
7000405,PROCAINAMIDE LEVEL,127
7000424,QUINIDINE LEVEL,137
7000479,TACROLIMUS,243
7000484,THEOPHYLLINE LEVEL,127
7000494,TOBRAMYCIN LEVEL,124
7000495,TOPIRAMATE LEVEL,152
7000520,VANCOMYCIN PEAK,127
7001001,VANCOMYCIN TROUGH,127
7000588,LEFLUNOMIDE,151
7000648,INFLIXIMAB CONC AND ANTI-INFLIXIMAB AB,151
7000601,FLECAINIDE,152
7000515,URINE DRUG SCREEN (INHOUSE),220
7000618,CHAIN OF CUSTODY DRUG SCREEN,220
7000177,DRUG SCREEN BLOOD,373
7000674,DRUG SCREEN MECONIUM,373
7000671,NICOTINE AND METABOLITE,67
7000168,DIHYDROTESTERONE DHT,273
7000446,SALICYLATE LEVEL,167
7000163,ANTIDEPRESSANT TRICCLIC,0
7000028,AMITRIPTYLINE LEVEL,76
7000284,ANTIDEPRESSANT TRICYC,143
7000359,NORTIPTYLINE LEVEL,127
7000336,MELLINIL LEVEL,128
7000642,"ZIPRASIDONE, SERUM OR PLASMA",67
7000337,MEPHOBARBITAL AND PHENOB LEVEL,121
7000324,LIBRIUM-BENZODIAZEPINES 1-12,90
7000669,FENTANYL AND METABOLITE,67
7000677,"KETAMINE AND METABOLITE, SERUM",102
7000344,MORPHINE LEVEL OPIAT,197
7000508,.URINALYSIS,51
7000510,.URINALYSIS MICRO,55
7000509,.URINALYSIS AUTO,75
7000517,URINE MICROSCOPIC EX,97
7000403,PREG TEST URINE,63
7000530,VOLUME MEAS FOR TIMED COLLECTION EA,143
7000174,DNA PROBE FOR MICRO,419
7000066,BETA THALASSEMIA B,1336
7000023,ALPHA,769
7000991,CYSTIC FIBROSIS PROFILE,773
7000687,CHROMOSOME MICROARRAY-PEDIATRIC (REVEAL),750
7000663,REPRODUCTIVE HEALTH THROMBOPHILIA PROFIL,259
710037,"FACTOR II, DNA ANALYSIS",371
710046,FACTOR V LEIDEN MUTATION,210
7000984,"FRAGILE X, PCR, RLX, SOUTHERN BLOT",564
7000646,"GJB2 SEQUENCING, FULL GENE SEQUENCING",426
7000584,JAK2 RFLX EXON 12,516
7000345,"MTHFR, DNA ANALYSIS",288
7000626,ALPHA1-ANTITRYPSIN DEFICIENCY PROFILE,208
700585,MOLECULAR PATH LEVEL 4,649
7000822,INFORMASEQ,1590
7000306,KETONE SCREEN,62
7000007,ACETONE QUANT,131
7000586,B-HYDROXYBUTYRATE,131
7000010,ACTH LEVEL,189
7000017,ALBUMIN,55
7000256,"MICROALBUMIN, RANDOM URINE",170
7000342,"MICROALBUMIN, 24 HOUR URINE",170
7000012,ALDOLASE LEVEL,123
7000952,ALDOSTERONE:RENIN RATIO,191
7000018,"ALDOSTERONE, 24 HR URINE",348
7000621,ALDOSTERONE,348
7000365,OLANZAPINE,174
7000021,"ALPHA1-ANTITRYPSIN, SERUM",132
7000659,ALPHA1-ANTITRYPSIN PHENOTYPING,132
7000022,AFP TETRA PROFILE,103
7000582,"AFP, MS, OPEN SPINA BIFIDA",103
7001011,"AFP, SERUM, TUMOR MARKER",103
7000024,ALUMINUM LEVEL,131
7000026,AMINO ACID,397
7000281,IGM ANTIBODY B,397
7000423,QUANTITATIVE CYSTINE 24 HR URINE,228
7000027,AMINOPHYLLINE,131
7000951,"AMINO ACIDS, QUANT, PLASMA",627
7000987,"AMINO ACID, QN, RANDOM URINE",627
7000029,AMMONIA LEVEL,110
7001020,"AMYLASE, URINE",58
7000031,AMYLASE,101
7000636,"AMYLASE, BODY FLUID",101
7000037,ANDROSTEREDIONE,131
7000038,ANGIOTENSIN CONVERTING ENZYME,137
7000792,APOLIPOPROTEIN B,204
7000793,HEPATITIS C VIRUS FIBROSURE,204
7000055,ARSENIC,101
7000239,HEAVY METAL SCREEN,101
7000678,"ARSENIC EXPOSURE,URINE",101
7000682,VITAMIN C,111
7000065,"BETA 2 MICROGLOBULIN, SERUM",322
7000068,BILE ACIDS TOTAL,29
7000071,BILIRUBIN TOTAL,61
7000070,BILIRUBIN DIRECT,61
7000069,BILIRUBIN,61
7000142,CPK ISOENZYMES,151
7000448,SCREENING OCCULT BLOOD FECES,50
7001007,GASTROCULT,50
