"Addition to lower extremity orthosis, soft interface for molded plastic, below knee section",$605.00 
"Addition to lower extremity, dorsiflexion assist (plantar flexion resist), each joint",$481.00 
"Addition to lower extremity, lacer molded to patient model, for custom fabricated orthosis only","$2,985.00 "
"Addition to lower extremity, limited ankle motion, each joint",$325.00 
"Addition to lower extremity, molded inner boot","$3,154.00 "
"Addition to lower extremity, pelvic control, hip joint, adjustable flexion, extension, abduction control, each","$2,293.00 "
"Addition to lower extremity, varus/valgus correction, plastic modification, padded/lined",$905.00 
"Addition to tlso, (low profile), lateral thoracic extension","$1,812.00 "
"Addition to tlso, (low profile), lateral trochanteric pad",$569.00 
"Addition to tlso, (low profile), lumbar derotation pad",$605.00 
"Addition to upper extremity orthosis, sock, fracture or equal, each",$51.00 
Adhesion barrier,"$1,061.00 "
Adhesion barrier,"$1,651.00 "
Adhesion barrier,"$2,057.00 "
Adhesion barrier,"$2,097.00 "
Adhesion barrier,"$2,442.00 "
Adhesion barrier,"$3,130.00 "
Adhesion barrier,"$3,216.00 "
Adhesion barrier,"$4,190.00 "
"Adjacent tissue transfer or rearrangement, any area; defect 30.1 sq cm to 60.0 sq cm","$6,029.00 "
"Adjacent tissue transfer or rearrangement, any area; each additional 30.0 sq cm, or part thereof (List separately in addition to code for primary procedure)","$6,029.00 "
"Adjacent tissue transfer or rearrangement, eyelids, nose, ears and/or lips; defect 10 sq cm or less","$4,800.00 "
"Adjacent tissue transfer or rearrangement, eyelids, nose, ears and/or lips; defect 10.1 sq cm to 30.0 sq cm","$5,237.00 "
"Adjacent tissue transfer or rearrangement, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; defect 10 sq cm or less","$4,800.00 "
"Adjacent tissue transfer or rearrangement, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; defect 10.1 sq cm to 30.0 sq cm","$5,237.00 "
"Adjacent tissue transfer or rearrangement, scalp, arms and/or legs; defect 10 sq cm or less","$4,800.00 "
Administration of hepatitis b vaccine,$35.00 
Administration of influenza virus vaccine,$35.00 
Administration of pneumococcal vaccine,$35.00 
Ado-Trastuzumab Emtansine 100 Mg Iv Solr,"$47,102.03 "
Ado-Trastuzumab Emtansine 160 Mg Iv Solr,"$75,348.60 "
Adrenocorticotropic hormone (ACTH),$233.00 
Adult Dressing,$134.00 
Adult Oximetric Catheter,$783.00 
"Advanced life support, level 2 (als 2)","$2,239.00 "
Aerochamber Device ,$93.00 
Aerosol inhalation of pentamidine for pneumocystis carinii pneumonia treatment or prophylaxis,$704.00 
"Afo, rigid anterior tibial section, total carbon fiber or equal material, prefabricated, includes fitting and adjustment","$4,919.00 "
Agalsidase Beta 35 Mg Iv Solr,"$73,435.22 "
Agalsidase Beta 5 Mg Iv Solr,"$10,499.73 "
Air pressure mattress,$349.00 
Albendazole 200 Mg Po Tabs,$31.82 
Albumin (Urine) Test Vi Strp,$6.55 
"Albumin; serum, plasma or whole blood",$35.00 
"Albumin; serum, plasma or whole blood",$45.00 
"Albumin; serum, plasma or whole blood",$57.00 
"Albumin; urine or other source, quantitative, each specimen",$27.00 
"Albumin; urine or other source, quantitative, each specimen",$44.00 
"Albumin; urine or other source, quantitative, each specimen",$45.00 
"Albumin; urine, microalbumin, quantitative",$153.00 
Albuterol Per 1Mg Inhalant,$3.23 
Albuterol Sulfate 2 Mg Po Tabs,$61.17 
Albuterol Sulfate Er 4 Mg Po Tb12,$25.42 
Aldesleukin 22000000 Units Iv Solr,"$61,534.66 "
Aldolase,$158.00 
Aldosterone,$224.00 
Aldosterone,$235.00 
Aldosterone,$374.00 
Alendronate Sodium 70 Mg Po Tabs,$388.55 
Alexis Wound Protector/Retr,$648.00 
"Alginate or other fiber gelling dressing, wound cover, sterile, pad size 16 sq. in. or less, each dressing",$119.00 
Alglucosidase Alfa 50 Mg Iv Solr,"$9,775.52 "
A-Line Cannula,$414.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$30.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$32.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$44.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$79.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$101.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$109.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$123.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$154.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$188.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$200.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$232.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$235.00 
"Allergen specific IgE; quantitative or semiquantitative, each allergen",$305.00 
"Allergen specific IgE; quantitative or semiquantitative, recombinant or purified component, each",$46.00 
"Allergen specific IgE; quantitative or semiquantitative, recombinant or purified component, each",$47.00 
"Allergy testing, any combination of percutaneous (scratch, puncture, prick) and intracutaneous (intradermal), sequential and incremental, with drugs or biologicals, immediate type reaction, including test report, specify number of tests",$194.00 
"Allergy testing, any combination of percutaneous (scratch, puncture, prick) and intracutaneous (intradermal), sequential and incremental, with venoms, immediate type reaction, including test report, specify number of tests",$194.00 
"Alloderm, per square centimeter",$145.59 
"Alloderm, per square centimeter",$145.93 
"Alloderm, per square centimeter",$188.19 
"Alloderm, per square centimeter",$209.15 
"Alloderm, per square centimeter",$209.75 
"Alloderm, per square centimeter",$221.64 
"Alloderm, per square centimeter",$241.79 
"Alloderm, per square centimeter",$393.79 
Allopurinol 100 Mg Po Tabs,$5.75 
Allopurinol 150 Mg (1/2 X 300 Mg) Po Tabs,$5.77 
Allopurinol 25 Mg (1/4 X 100 Mg) Po Tabs,$2.52 
Allopurinol 300 Mg Po Tabs,$9.59 
Allopurinol 50 Mg (1/2 X 100 Mg) Po Tabs,$3.08 
Allopurinol 75 Mg (1/4 X 300 Mg) Po Tabs,$3.87 
Allopurinol Sodium 500 Mg Iv Solr,"$48,239.96 "
Alpha-1-antitrypsin; total,$56.00 
Alpha-1-antitrypsin; total,"$1,142.00 "
Alpha-fetoprotein (AFP); AFP-L3 fraction isoform and total AFP (including ratio),$287.00 
Alpha-fetoprotein (AFP); serum,$68.00 
Alpha-fetoprotein (AFP); serum,$112.00 
Alpha-fetoprotein (AFP); serum,$345.00 
Alprazolam 0.125 Mg (1/2 X 0.25 Mg) Po Tabs,$5.16 
Alprazolam 0.25 Mg Po Tabs,$8.35 
Alprazolam 0.5 Mg Po Tabs,$9.39 
Alprazolam 1 Mg Po Tabs,$11.00 
Alteplase 100 Mg Iv Solr,"$106,461.64 "
Alteplase 1Mg/Ml For Neurosurgery Intraventricular,"$1,863.89 "
Alteplase 2 Mg Ij Solr,"$1,863.89 "
Alteplase 2 Mg Inj Solution,"$1,863.89 "
Alteplase 50 Mg Iv Solr,"$53,237.12 "
Alteplase For Pe Without Cardiac Arrest,"$106,461.64 "
Alteplase Inj Bolus For Cardiac Arrest With Pe,"$53,237.12 "
Alteplase Inj Bolus For Ischemic Stroke,"$106,461.64 "
Alteplase Iv Soln For Ischemic Stroke,"$106,461.64 "
Alum Sulfate-Ca Acetate Ex Pack,$13.37 
Aluminum,$287.00 
Alvimopan 12 Mg Po Caps,"$1,019.74 "
Amantadine Hcl 100 Mg Po Caps,$28.66 
Ambrisentan 10 Mg Po Tabs,"$3,916.26 "
Ambrisentan 5 Mg Po Tabs,"$3,916.26 "
"Ambulance service, advanced life support, emergency transport, level 1 (als 1 - emergency)","$1,547.00 "
"Ambulance service, conventional air services, transport, one way (rotary wing)","$28,765.00 "
"Ambulatory blood pressure monitoring, utilizing a system such as magnetic tape and/or computer disk, for 24 hours or longer; recording only",$354.00 
"Ambulatory blood pressure monitoring, utilizing a system such as magnetic tape and/or computer disk, for 24 hours or longer; scanning analysis with report",$755.00 
Amifostine 500 Mg Iv Solr,"$13,512.24 "
Amikacin,$83.00 
Amikacin,$243.00 
Amiloride Hcl 2.5 Mg (1/2 X 5 Mg) Po Tabs,$8.45 
Amiloride Hcl 5 Mg Po Tabs,$14.95 
"Amino acids, 6 or more amino acids, quantitative, each specimen","$2,732.00 "
Aminocaproic Acid 125 Mg (1/4 X 500 Mg) Po Tabs,$10.36 
Aminocaproic Acid 250 Mg (1/2 X 500 Mg) Po Tabs,$18.76 
Aminocaproic Acid 500 Mg Po Tabs,$35.57 
"Aminolevulinic acid, delta (ALA) ",$101.00 
Amiodarone Hcl 100 Mg Po Tabs,$76.84 
Amiodarone Hcl 200 Mg Po Tabs,$8.06 
Amiodarone Hcl 25 Mg (1/4 X 100) Po Tabs,$20.68 
Amiodarone Hcl 50 Mg (1/2 X 100 Mg) Po Tabs,$39.40 
Amitriptyline Hcl 10 Mg Po Tabs,$4.99 
Amitriptyline Hcl 100 Mg Po Tabs,$27.55 
Amitriptyline Hcl 12.5 Mg (1/2 X 25 Mg) Po Tabs,$3.80 
Amitriptyline Hcl 2.5 Mg (1/4 X 10 Mg) Po Tabs,$2.40 
Amitriptyline Hcl 25 Mg Po Tabs,$5.64 
Amitriptyline Hcl 5 Mg (1/2 X 10 Mg) Po Tabs,$2.85 
Amitriptyline Hcl 50 Mg Po Tabs,$13.70 
Amitriptyline Hcl 75 Mg Po Tabs,$21.18 
Amlodipine Besy-Benazepril Hcl 10-20 Mg Po Caps,$142.84 
Amlodipine Besy-Benazepril Hcl 2.5-10 Mg Po Caps,$86.41 
Amlodipine Besy-Benazepril Hcl 5-10 Mg Po Caps,$29.24 
Amlodipine Besy-Benazepril Hcl 5-20 Mg Po Caps,$30.77 
Amlodipine Besylate 0.625 Mg (1/4 X 2.5 Mg) Po Tabs,$18.01 
Amlodipine Besylate 1.25 Mg (1/2 X 2.5 Mg) Po Tabs,$18.01 
Amlodipine Besylate 10 Mg Po Tabs,$24.68 
Amlodipine Besylate 2.5 Mg Po Tabs,$19.38 
Amlodipine Besylate 5 Mg Po Tabs,$18.51 
Ammonia,$43.00 
Ammonia,$198.00 
Ammonia Aromatic In Inha,$7.24 
Amniocentesis; diagnostic,"$1,239.00 "
Amnioinfusion,"$1,481.00 "
Amobarbital Sodium 500 Mg Ij Solr,"$8,868.92 "
Amoxicillin 250 Mg Po Caps,$4.46 
Amoxicillin 500 Mg Po Caps,$6.32 
Amoxicillin-Pot Clavulanate 250-125 Mg Po Tabs,$61.60 
Amoxicillin-Pot Clavulanate 500-125 Mg Po Tabs,$40.10 
Amoxicillin-Pot Clavulanate 875-125 Mg Po Tabs,$52.87 
Amphetamine-Dextroamphet Er 10 Mg Po Cp24,$63.76 
Amphetamine-Dextroamphet Er 20 Mg Po Cp24,$63.76 
Amphetamine-Dextroamphet Er 25 Mg Po Cp24,$63.76 
Amphetamine-Dextroamphet Er 30 Mg Po Cp24,$73.01 
Amphetamine-Dextroamphetamine 10 Mg Po Tabs,$87.06 
Amphetamine-Dextroamphetamine 12.5 Mg Po Tabs,$19.23 
Amphetamine-Dextroamphetamine 2.5 Mg (1/2 X 5 Mg) Po Tabs,$12.32 
Amphetamine-Dextroamphetamine 20 Mg Po Tabs,$19.23 
Amphetamine-Dextroamphetamine 30 Mg Po Tabs,$22.68 
Amphetamine-Dextroamphetamine 5 Mg Po Tabs,$22.68 
Amphotericin B 50 Mg Iv Solr,$542.37 
Amphotericin B Liposome 50 Mg Iv Susr,"$3,458.64 "
Ampicillin Sodium 1 G Iv Solr,$202.72 
Ampicillin Sodium 2 G Ij Solr,$207.17 
Ampicillin Sodium 500 Mg Ij Solr,$61.13 
Ampicillin-Sulbactam Sodium 1.5 (1-0.5) G Ij Solr,$118.45 
Ampicillin-Sulbactam Sodium 3 (2-1) G Ij Solr,$120.01 
Amplatzer Sizing Balloon,"$4,371.00 "
Amylase,$155.00 
Amylase,$182.00 
Anagrelide Hcl 0.5 Mg Po Caps,$114.48 
Anastomosis Vis. Device,$149.00 
Anastrozole 1 Mg Po Tabs,$122.87 
Anchor,"$2,198.00 "
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$36.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$80.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$101.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$124.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$128.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$136.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$138.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$153.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$155.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$162.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$164.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$174.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$180.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$182.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$190.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$210.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$212.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$220.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$222.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$229.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$235.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$240.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$251.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$257.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$258.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$272.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$275.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$286.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$303.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$306.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$315.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$316.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$332.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$335.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$340.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$345.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$350.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$352.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$353.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$356.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$358.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$372.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$375.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$382.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$386.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$395.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$402.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$406.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$409.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$412.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$413.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$414.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$416.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$420.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$425.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$441.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$444.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$452.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$453.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$457.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$463.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$465.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$467.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$472.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$473.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$474.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$484.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$510.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$511.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$528.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$543.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$544.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$545.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$554.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$567.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$570.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$577.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$578.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$581.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$587.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$601.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$607.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$611.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$614.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$619.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$622.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$629.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$633.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$639.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$648.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$658.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$661.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$672.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$674.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$678.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$688.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$691.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$699.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$707.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$709.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$711.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$723.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$730.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$737.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$743.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$745.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$747.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$749.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$755.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$772.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$776.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$778.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$782.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$785.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$795.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$797.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$799.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$801.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$806.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$809.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$819.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$822.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$827.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$855.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$869.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$880.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$888.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$890.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$894.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$906.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$911.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$914.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$916.00 
Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable),$919.00 
