Rx65649055102,Methylnaltrexone Bromide Inj 12 MG/0.6ML (20 MG/ML),J2212,65649055102,$205.53 
Rx54766014923,Calcitonin (Salmon) Inj 200 Unit/ML,J0630,54766014923,$404.46 
Rx67457067502,Calcitonin (Salmon) Inj 200 Unit/ML,J0630,67457067502,$477.90 
Rx00781317471,Sumatriptan Succinate Inj 6 MG/0.5ML,J3030,781317471,$229.37 
Rx55150017301,Sumatriptan Succinate Inj 6 MG/0.5ML,J3030,55150017301,$27.63 
Rx00338051902,Fat Emulsion IV Soln 20%,,338051902,$52.39 
Rx24208031425,Flurbiprofen Sodium Ophth Soln 0.03%,,24208031425,$21.14 
Rx00338069104,KCl 20 MEQ/L (0.15%) in NaCl 0.9% Inj,,338069104,$75.00 
Rx00338080304,KCl 20 MEQ/L (0.15%) in Dextrose 5% & NaCl 0.9% Inj,,338080304,$75.00 
Rx00338080704,KCl 40 MEQ/L (0.3%) in Dextrose 5% & NaCl 0.9% Inj,,338080704,$148.56 
Rx00338067104,KCl 20 MEQ/L (0.15%) in Dextrose 5% & NaCl 0.45% Inj,,338067104,$67.50 
Rx00517037501,Indigotindisulfonate Sodium Inj 8 MG/ML,,517037501,$311.24 
Rx67457022005,Isosulfan Blue Subcutaneous Soln 1%,,67457022005,$495.37 
Rx67457022000,Isosulfan Blue Subcutaneous Soln 1%,,67457022000,$452.03 
Rx00409317801,Lidocaine Inj 1% w/ Epinephrine-1:100000,,409317801,$20.00 
Rx00409317802,Lidocaine Inj 1% w/ Epinephrine-1:100000,,409317802,$20.00 
Rx00409317803,Lidocaine Inj 1% w/ Epinephrine-1:100000,,409317803,$20.00 
Rx63323048227,Lidocaine Inj 1% w/ Epinephrine-1:100000,,63323048227,$20.00 
Rx63323048226,Lidocaine Inj 1% w/ Epinephrine-1:100000,,63323048226,$20.00 
Rx63323048737,Lidocaine Inj 1% w/ Epinephrine-1:200000,,63323048737,$20.00 
Rx00409120901,Lidocaine Inj 1.5% w/ Epinephrine-1:200000,,409120901,$20.00 
Rx00409318203,Lidocaine Inj 2% w/ Epinephrine-1:100000,,409318203,$20.00 
Rx00409318201,Lidocaine Inj 2% w/ Epinephrine-1:100000,,409318201,$20.00 
Rx63323048327,Lidocaine Inj 2% w/ Epinephrine-1:100000,,63323048327,$20.00 
Rx63323048927,Lidocaine Inj 2% w/ Epinephrine-1:200000,,63323048927,$20.00 
Rx39822015101,Liothyronine Sodium IV Soln 10 MCG/ML,,39822015101,$380.48 
Rx42023012001,Liothyronine Sodium IV Soln 10 MCG/ML,,42023012001,$581.71 
Rx00409144304,Norepinephrine Bitartrate IV Soln 1 MG/ML,,409144304,$52.73 
Rx00703115301,Norepinephrine Bitartrate IV Soln 1 MG/ML,,703115301,$63.22 
Rx00409337504,Norepinephrine Bitartrate IV Soln 1 MG/ML,,409337504,$68.57 
Rx36000016210,Norepinephrine Bitartrate IV Soln 1 MG/ML,,36000016210,$27.12 
Rx36000016201,Norepinephrine Bitartrate IV Soln 1 MG/ML,,36000016201,$20.00 
Rx00409174630,Bupivacaine Inj 0.25% w/ Epinephrine 1:200000 (PF),,409174630,$20.00 
Rx00409904201,Bupivacaine Inj 0.25% w/ Epinephrine 1:200000 (PF),,409904201,$20.00 
Rx00409174610,Bupivacaine Inj 0.25% w/ Epinephrine 1:200000 (PF),,409174610,$20.00 
Rx63323046817,Bupivacaine Inj 0.25% w/ Epinephrine 1:200000 (PF),,63323046817,$20.00 
Rx63323046837,Bupivacaine Inj 0.25% w/ Epinephrine 1:200000 (PF),,63323046837,$20.00 
Rx00409174670,Bupivacaine Inj 0.25% w/ Epinephrine 1:200000 (PF),,409174670,$20.00 
Rx00409174671,Bupivacaine Inj 0.25% w/ Epinephrine 1:200000 (PF),,409174671,$20.00 
Rx00409904211,Bupivacaine Inj 0.25% w/ Epinephrine 1:200000 (PF),,409904211,$20.00 
Rx00409174910,Bupivacaine Inj 0.5% w/ Epinephrine 1:200000 (PF),,409174910,$20.00 
Rx00409174929,Bupivacaine Inj 0.5% w/ Epinephrine 1:200000 (PF),,409174929,$20.00 
Rx63323046237,Bupivacaine Inj 0.5% w/ Epinephrine 1:200000 (PF),,63323046237,$20.00 
Rx00409904517,Bupivacaine Inj 0.5% w/ Epinephrine 1:200000 (PF),,409904517,$20.00 
Rx63323046217,Bupivacaine Inj 0.5% w/ Epinephrine 1:200000 (PF),,63323046217,$20.00 
Rx00409174970,Bupivacaine Inj 0.5% w/ Epinephrine 1:200000 (PF),,409174970,$20.00 
Rx00409174971,Bupivacaine Inj 0.5% w/ Epinephrine 1:200000 (PF),,409174971,$20.00 
Rx00409904516,Bupivacaine Inj 0.5% w/ Epinephrine 1:200000 (PF),,409904516,$20.00 
Rx00409904511,Bupivacaine Inj 0.5% w/ Epinephrine 1:200000 (PF),,409904511,$20.00 
Rx00409155910,Bupivacaine HCl Preservative Free (PF) Inj 0.25%,,409155910,$20.00 
Rx00409155930,Bupivacaine HCl Preservative Free (PF) Inj 0.25%,,409155930,$20.00 
Rx63323046431,Bupivacaine HCl Preservative Free (PF) Inj 0.25%,,63323046431,$20.00 
Rx63323046437,Bupivacaine HCl Preservative Free (PF) Inj 0.25%,,63323046437,$20.00 
Rx63323046417,Bupivacaine HCl Preservative Free (PF) Inj 0.25%,,63323046417,$20.00 
Rx55150016710,Bupivacaine HCl Preservative Free (PF) Inj 0.25%,,55150016710,$20.00 
Rx55150016830,Bupivacaine HCl Preservative Free (PF) Inj 0.25%,,55150016830,$20.00 
Rx00409155918,Bupivacaine HCl Preservative Free (PF) Inj 0.25%,,409155918,$20.00 
Rx00409155919,Bupivacaine HCl Preservative Free (PF) Inj 0.25%,,409155919,$20.00 
Rx00409115919,Bupivacaine HCl Preservative Free (PF) Inj 0.25%,,409115919,$20.00 
Rx00409156010,Bupivacaine HCl Preservative Free (PF) Inj 0.5%,,409156010,$20.00 
Rx00409156029,Bupivacaine HCl Preservative Free (PF) Inj 0.5%,,409156029,$20.00 
Rx63323046631,Bupivacaine HCl Preservative Free (PF) Inj 0.5%,,63323046631,$20.00 
Rx63323046637,Bupivacaine HCl Preservative Free (PF) Inj 0.5%,,63323046637,$20.00 
Rx63323046617,Bupivacaine HCl Preservative Free (PF) Inj 0.5%,,63323046617,$20.00 
Rx55150016910,Bupivacaine HCl Preservative Free (PF) Inj 0.5%,,55150016910,$20.00 
Rx55150017030,Bupivacaine HCl Preservative Free (PF) Inj 0.5%,,55150017030,$20.00 
Rx00409156018,Bupivacaine HCl Preservative Free (PF) Inj 0.5%,,409156018,$20.00 
Rx00409156019,Bupivacaine HCl Preservative Free (PF) Inj 0.5%,,409156019,$20.00 
Rx00409116219,Bupivacaine HCl Preservative Free (PF) Inj 0.5%,,409116219,$20.00 
Rx00409116218,Bupivacaine HCl Preservative Free (PF) Inj 0.5%,,409116218,$20.00 
Rx24208083060,Neomycin-Polymyxin-Dexamethasone Ophth Susp 0.1%,,24208083060,$64.20 
Rx61314063006,Neomycin-Polymyxin-Dexamethasone Ophth Susp 0.1%,,61314063006,$118.78 
Rx11704037001,Hydroxocobalamin (Antidote) For IV Soln 5 GM,,11704037001,"$1,208.14 "
Rx12870000101,Silver Nitrate-Potassium Nitrate Applicator 75-25%,,12870000101,$3.03 
Rx12870000102,Silver Nitrate-Potassium Nitrate Applicator 75-25%,,12870000102,$3.03 
Rx63323064907,Levothyroxine Sodium For IV Inj 100 MCG,,63323064907,$244.34 
Rx42023020101,Levothyroxine Sodium For IV Inj 100 MCG,,42023020101,$223.94 
Rx00338004747,Sodium Chloride Irrigation Soln 0.9%,,338004747,$46.21 
Rx00338004803,Sodium Chloride Irrigation Soln 0.9%,,338004803,$35.60 
Rx00338004804,Sodium Chloride Irrigation Soln 0.9%,,338004804,$35.60 
Rx61553073503,Oxytocin-Sodium Chloride 0.9% IV Soln 30 Unit/500ML,,61553073503,$39.87 
Rx00000001566,Oxytocin-Sodium Chloride 0.9% IV Soln 30 Unit/500ML,,1566,$38.38 
Rx71019025301,Oxytocin-Sodium Chloride 0.9% IV Soln 30 Unit/500ML,,71019025301,$72.72 
Rx00338955350,Clindamycin Phosphate in NaCl 0.9% IV Soln 900 MG/50ML,,338955350,$40.11 
Rx17478004532,Tetracaine HCl Inj 1%,,17478004532,$85.25 
Rx60793021721,Thrombin For Soln Kit 20000 Unit,,60793021721,$95.28 
Rx60793021722,Thrombin For Soln Kit 20000 Unit,,60793021722,$95.28 
Rx60793021505,Thrombin For Soln 5000 Unit,,60793021505,$92.03 
Rx24208029505,Tobramycin-Dexamethasone Ophth Susp 0.3-0.1%,,24208029505,$261.06 
Rx00065064705,Tobramycin-Dexamethasone Ophth Susp 0.3-0.1%,,65064705,$520.92 
Rx00703291401,Vecuronium Bromide For Inj 10 MG,,703291401,$20.00 
Rx67457043810,Vecuronium Bromide For Inj 10 MG,,67457043810,$23.10 
Rx67457043800,Vecuronium Bromide For Inj 10 MG,,67457043800,$20.00 
Rx47335093140,Vecuronium Bromide For Inj 10 MG,,47335093140,$20.00 
Rx47335093144,Vecuronium Bromide For Inj 10 MG,,47335093144,$20.00 
Rx63323078110,Vecuronium Bromide For Inj 10 MG,,63323078110,$20.00 
Rx49281054503,Haemophilus B Polysaccharide Conjugate Vaccine For Inj,90648,49281054503,$37.39 
Rx49281054505,Haemophilus B Polysaccharide Conjugate Vaccine For Inj,90648,49281054505,$71.06 
Rx54643564901,Multiple Vitamin Inj,,54643564901,$36.08 
Rx00143968125,Glycopyrrolate Inj 0.4 MG/2ML (0.2 MG/ML),,143968125,$20.00 
Rx70069001201,Glycopyrrolate Inj 0.4 MG/2ML (0.2 MG/ML),,70069001201,$20.00 
Rx00781315270,Cisatracurium Besylate IV Soln 20 MG/10ML (2 MG/ML),,781315270,$20.00 
Rx00074438010,Cisatracurium Besylate IV Soln 20 MG/10ML (2 MG/ML),,74438010,$20.00 
Rx00409166010,Dexmedetomidine HCl in NaCl 0.9% IV Soln 400 MCG/100ML,,409166010,$162.33 
Rx00517250210,Caffeine & Sodium Benzoate Inj 125-125 MG/ML (500 MG/2ML),,517250210,$56.34 
Rx00338519741,Famotidine in NaCl 0.9% IV Soln 20 MG/50ML,,338519741,$37.10 
Rx00409492834,Calcium Chloride Inj 10%,,409492834,$30.06 
Rx76329330401,Calcium Chloride Inj 10%,,76329330401,$32.08 
Rx63323047217,Bupivacaine HCl Preservative Free (PF) Inj 0.75%,,63323047217,$20.00 
Rx00409163802,Dexmedetomidine HCl Inj 200 MCG/2ML (For IV Infusion),,409163802,$96.04 
Rx55150020902,Dexmedetomidine HCl Inj 200 MCG/2ML (For IV Infusion),,55150020902,$23.79 
Rx16729023930,Dexmedetomidine HCl Inj 200 MCG/2ML (For IV Infusion),,16729023930,$59.25 
Rx00781329772,Dexmedetomidine HCl Inj 200 MCG/2ML (For IV Infusion),,781329772,$38.86 
Rx00143953201,Dexmedetomidine HCl Inj 200 MCG/2ML (For IV Infusion),,143953201,$28.97 
Rx24208029005,Tobramycin Ophth Soln 0.3%,,24208029005,$69.43 
Rx00641602201,Famotidine Inj 20 MG/2ML,,641602201,$20.00 
Rx00409196607,Saline Injection Bacteriostatic,,409196607,$20.00 
Rx00409196612,Saline Injection Bacteriostatic,,409196612,$20.00 
Rx00409729501,Potassium Phosphates Inj 45 mM/15ML (Phos) 66 mEq/15ML (K),,409729501,$51.39 
Rx00409397701,"Water For Inject, Bacteriostatic Benzyl Alcohol",,409397701,$20.00 
Rx42367054032,Dantrolene Sodium For IV Susp 250 MG,,42367054032,"$3,910.53 "
Rx10019065364,Sevoflurane Inhal Soln,,10019065364,$20.00 
Rx00074445604,Sevoflurane Inhal Soln,,74445604,$20.00 
Rx00597019705,Idarucizumab IV Soln 2.5 GM/50ML,,597019705,"$5,275.99 "
Rx53436008404,Patiromer Sorbitex Calcium For Susp Packet 8.4 GM (Base Eq),,53436008404,$190.14 
Rx00006542302,Sugammadex Sodium IV 200 MG/2ML (Base Equivalent),,6542302,$223.50 
Rx00006542312,Sugammadex Sodium IV 200 MG/2ML (Base Equivalent),,6542312,$223.94 
Rx00338104702,Nitroglycerin IV Soln 100 MCG/ML in D5W,,338104702,$48.86 
Rx00517096010,Tranexamic Acid IV Soln 1000 MG/10ML (100 MG/ML),,517096010,$75.35 
Rx00013111410,Tranexamic Acid IV Soln 1000 MG/10ML (100 MG/ML),,13111410,$47.15 
Rx00013111401,Tranexamic Acid IV Soln 1000 MG/10ML (100 MG/ML),,13111401,$157.69 
Rx76014000525,Ephedrine Sulfate IV Soln 50 MG/ML,,76014000525,$21.22 
Rx76014000530,Ephedrine Sulfate IV Soln 50 MG/ML,,76014000530,$21.22 
Rx17478041501,Ephedrine Sulfate IV Soln 50 MG/ML,,17478041501,$20.00 
Rx17478041510,Ephedrine Sulfate IV Soln 50 MG/ML,,17478041510,$20.00 
Rx00781326971,Ephedrine Sulfate IV Soln 50 MG/ML,,781326971,$20.00 
Rx00517037405,Methylene Blue IV Soln 50 MG/10ML (5 MG/ML),Q9968,517037405,$328.27 
Rx00517037401,Methylene Blue IV Soln 50 MG/10ML (5 MG/ML),Q9968,517037401,$327.22 
Rx00283067960,Benzocaine Mouth/Throat Aerosol 20%,,283067960,$121.30 
Rx00000003725,Lidocaine HCl-Sodium Bicarb Local Soln Pref Syr 0.9-8.4%,,3725,$20.00 
Rx17478050305,Alcohol Absolute Inj 98%,,17478050305,$243.52 
Rx51754600001,Glycopyrrolate Inj PF 0.2 MG/ML,,51754600001,$25.00 
Rx60267081200,Na Nitrite Inj 300 MG/10ML &Na Thiosulf Inj 12.5 GM/50ML Kit,,60267081200,$35.31 
Rx00527172874,Cocaine HCl Soln 4%,,527172874,$322.74 
Rx00517820125,Trace Min (Cr-Cu-Mn-Se-Zn) Inj 10-1000-500-60-5000 MCG/ML,,517820125,$44.00 
Rx38779062505,Collodion Flexible,,38779062505,$54.94 
Rx67457019800,Remifentanil HCl For IV Soln 1 MG,,67457019800,$105.39 
Rx67457019810,Remifentanil HCl For IV Soln 5 MG,,67457019810,$365.86 
Rx67457019805,Remifentanil HCl For IV Soln 2 MG,,67457019805,$218.76 
Rx63323072401,Remifentanil HCl For IV Soln 2 MG,,63323072401,$218.29 
Rx42998030202,Nitroprusside Sodium IV Soln 25 MG/ML,,42998030202,$914.01 
Rx00187430202,Nitroprusside Sodium IV Soln 25 MG/ML,,187430202,$424.32 
Rx42702010305,Phenylephrine HCl Ophth Soln 10%,,42702010305,$132.00 
Rx17478020605,Phenylephrine HCl Ophth Soln 10%,,17478020605,$120.90 
Rx00283061026,Benzocaine Dental Soln 20%,,283061026,$64.91 
Rx00283061043,Benzocaine Dental Soln 20%,,283061043,$59.56 
Rx17478020919,Ketorolac Tromethamine Ophth Soln 0.5%,,17478020919,$24.67 
Rx24208043410,Ofloxacin Ophth Soln 0.3%,,24208043410,$174.98 
Rx17478071310,Ofloxacin Ophth Soln 0.3%,,17478071310,$110.57 
Rx64980051505,Ofloxacin Ophth Soln 0.3%,,64980051505,$44.61 
Rx17478010002,Cyclopentolate HCl Ophth Soln 1%,,17478010002,$27.50 
Rx17478010012,Cyclopentolate HCl Ophth Soln 1%,,17478010012,$1.62 
Rx24208073501,Cyclopentolate HCl Ophth Soln 1%,,24208073501,$79.61 
Rx61314039601,Cyclopentolate HCl Ophth Soln 1%,,61314039601,$1.97 
Rx00409669502,Etomidate IV Soln 2 MG/ML,,409669502,$20.00 
Rx00143950701,Etomidate IV Soln 2 MG/ML,,143950701,$20.00 
Rx55150022220,Etomidate IV Soln 2 MG/ML,,55150022220,$20.00 
Rx63323049405,Valproate Sodium Inj 100 MG/ML,,63323049405,$25.19 
Rx50383023310,Dorzolamide HCl-Timolol Maleate Ophth Soln 22.3-6.8 MG/ML,,50383023310,$1.63 
Rx24208048610,Dorzolamide HCl-Timolol Maleate Ophth Soln 22.3-6.8 MG/ML,,24208048610,$95.23 
Rx17478060510,Dorzolamide HCl-Timolol Maleate Ophth Soln 22.3-6.8 MG/ML,,17478060510,$691.76 
Rx00338111504,Amino Acid Electrolyte w/Cal Infusion 4.25% in D10W,,338111504,$442.00 
Rx00409793619,Dextrose Inj 50%,,409793619,$20.00 
Rx00409490234,Dextrose Inj 50%,,409490234,$20.00 
Rx00409751716,Dextrose Inj 50%,,409751716,$28.28 
Rx76329330101,Dextrose Inj 50%,,76329330101,$36.16 
Rx00338014303,Electrolyte-48 in D5W Soln,,338014303,$36.49 
Rx00264553532,Metronidazole in NaCl 0.74% IV Soln 500 MG/100ML,,264553532,$20.00 
Rx00264196510,Hetastarch in Sodium Chloride Inj 6-0.9%,,264196510,$210.00 
Rx00338109504,Amino Acid Infusion 4.25% in D25W,,338109504,$190.00 
Rx00338113603,Amino Acid Infusion 4.25% in D25W,,338113603,$190.00 
Rx00338113203,Amino Acid Infusion 2.75% in D5W,,338113203,$63.13 
Rx00338110104,Amino Acid Infusion 5% in D20W,,338110104,$493.00 
Rx00641601801,Doxapram HCl Inj 20 MG/ML,,641601801,$98.88 
Rx00641601806,Doxapram HCl Inj 20 MG/ML,,641601806,$108.78 
Rx63323013011,Doxycycline Hyclate For Inj 100 MG,,63323013011,$69.78 
Rx67457043710,Doxycycline Hyclate For Inj 100 MG,,67457043710,$57.32 
Rx00409471201,Lidocaine 5% in 7.5% Dextrose Intraspinal Soln,,409471201,$29.23 
Rx55566280001,Dinoprostone Vaginal Inserts 10 MG,,55566280001,$530.36 
Rx55566280000,Dinoprostone Vaginal Inserts 10 MG,,55566280000,$477.38 
Rx17478040401,Fluorescein Sodium Ophth Strips 1 MG,,17478040401,$1.62 
Rx17238090030,Fluorescein Sodium Ophth Strips 1 MG,,17238090030,$1.62 
Rx17478051500,Ephedrine Sulfate Inj 50 MG/ML,,17478051500,$20.00 
Rx08544508421,Sodium Hyaluronate Intraocular Inj 10 MG/ML,,8544508421,$217.47 
Rx61314014405,Brimonidine Tartrate Ophth Soln 0.15%,,61314014405,$358.24 
Rx00023917705,Brimonidine Tartrate Ophth Soln 0.15%,,23917705,$513.99 
Rx63323018410,Folic Acid Inj 5 MG/ML,,63323018410,$20.00 
Rx65597010330,Olmesartan Medoxomil Tab 20 MG,,65597010330,$36.20 
Rx00517460125,Glycopyrrolate Inj 0.2 MG/ML,,517460125,$21.60 
Rx00143968201,Glycopyrrolate Inj 0.2 MG/ML,,143968201,$20.00 
Rx00143968225,Glycopyrrolate Inj 0.2 MG/ML,,143968225,$20.00 
Rx63323057803,Glycopyrrolate Inj 0.2 MG/ML,,63323057803,$20.00 
Rx00781713593,Moxifloxacin HCl Ophth Soln 0.5% (Base Equiv),,781713593,$54.34 
Rx60505058204,Moxifloxacin HCl Ophth Soln 0.5% (Base Equiv),,60505058204,$3.03 
Rx65862084003,Moxifloxacin HCl Ophth Soln 0.5% (Base Equiv),,65862084003,$48.93 
Rx00065401303,Moxifloxacin HCl Ophth Soln 0.5% (Base Equiv),,65401303,$308.23 
Rx00536242558,Phenol Liquid 1.4%,,536242558,$15.02 
Rx00781315972,Olanzapine For IM Inj 10 MG,,781315972,$83.18 
Rx00517095501,Olanzapine For IM Inj 10 MG,,517095501,$77.80 
Rx00884629730,Phenol Swabs 89%,,884629730,$22.19 
Rx63323042405,Flumazenil IV Soln 0.5 MG/5ML (0.1 MG/ML),,63323042405,$20.00 
Rx00143978401,Flumazenil IV Soln 0.5 MG/5ML (0.1 MG/ML),,143978401,$20.00 
Rx45802004201,Clindamycin Phosphate (One Dose) Vaginal Cream 2%,,45802004201,$381.64 
Rx00409434673,Aminocaproic Acid Inj 250 MG/ML,,409434673,$23.19 
Rx00409434616,Aminocaproic Acid Inj 250 MG/ML,,409434616,$23.19 
Rx67457016202,Sodium Tetradecyl Sulfate Inj 1%,,67457016202,$73.67 
Rx78112069355,Phenol Liquid 0.5%,,78112069355,$35.04 
Rx67457000110,Ketamine HCl Inj 50 MG/ML,,67457000110,$20.00 
Rx42023011410,Ketamine HCl Inj 50 MG/ML,,42023011410,$20.00 
Rx67457000100,Ketamine HCl Inj 50 MG/ML,,67457000100,$20.00 
Rx00143950801,Ketamine HCl Inj 50 MG/ML,,143950801,$20.00 
Rx00143950810,Ketamine HCl Inj 50 MG/ML,,143950810,$20.00 
Rx00000001163,"Lidocaine-Epinephrine-Tetracaine External Soln,Lidocaine-Epinephrine-Tetracaine External Soln 4-0.05-0.5%",,1163,$20.00 
Rx76329301305,Lidocaine HCl Gel 2%,,76329301305,$22.14 
Rx66312017616,Lidocaine Inj 2% w/ Epinephrine-1:100000,,66312017616,$20.00 
Rx00338013727,Lactated Ringer's for Irrigation,,338013727,$135.00 
Rx00409490434,Lidocaine HCl IV Inj 10 MG/ML,,409490434,$20.00 
Rx00409913705,Lidocaine HCl IV Inj 10 MG/ML,,409913705,$20.00 
Rx00409771503,Mannitol IV Soln 20%,,409771503,$72.72 
Rx00338035703,Mannitol IV Soln 20%,,338035703,$20.00 
Rx17478050401,Methylene Blue Inj 1%,,17478050401,$210.96 
Rx00409781124,Metronidazole in NaCl 0.79% IV Soln 500 MG/100ML,,409781124,$50.00 
Rx00338105548,Metronidazole in NaCl 0.79% IV Soln 500 MG/100ML,,338105548,$50.00 
Rx36000000124,Metronidazole in NaCl 0.79% IV Soln 500 MG/100ML,,36000000124,$63.00 
Rx00781312495,Nafcillin Sodium For Inj 1 GM,,781312495,$22.51 
Rx44567022110,Nafcillin Sodium For Inj 1 GM,,44567022110,$21.45 
Rx00781312595,Nafcillin Sodium For Inj 2 GM,,781312595,$67.69 
Rx00781312585,Nafcillin Sodium For Inj 2 GM,,781312585,$72.86 
Rx55150012315,Nafcillin Sodium For Inj 2 GM,,55150012315,$43.58 
Rx44567022210,Nafcillin Sodium For Inj 2 GM,,44567022210,$66.60 
Rx00781615394,Penicillin G Sodium For Inj 5000000 Unit,,781615394,$93.14 
Rx00781615395,Penicillin G Sodium For Inj 5000000 Unit,,781615395,$92.44 
Rx17478051002,Physostigmine Salicylate Inj 1 MG/ML,,17478051002,$92.27 
Rx61314020315,Pilocarpine HCl Ophth Soln 1%,,61314020315,$260.19 
Rx00998020415,Pilocarpine HCl Ophth Soln 2%,,998020415,$312.48 
Rx00409818301,Potassium Acetate Inj 2 mEq/ML,,409818301,$20.00 
Rx61314063715,Prednisolone Acetate Ophth Susp 1%,,61314063715,$347.26 
Rx00591219045,Neomycin-Polymyxin B GU Irrigation Soln,,591219045,$44.13 
Rx00591219054,Neomycin-Polymyxin B GU Irrigation Soln,,591219054,$64.39 
Rx00409729973,Sodium Acetate Inj 2 mEq/ML,,409729973,$20.00 
Rx00409729983,Sodium Acetate Inj 2 mEq/ML,,409729983,$20.00 
Rx00409553434,Sodium Bicarbonate Inj 4.2%,,409553434,$33.21 
Rx00409662502,Sodium Bicarbonate Inj 8.4%,,409662502,$20.20 
Rx00409663734,Sodium Bicarbonate Inj 8.4%,,409663734,$30.91 
Rx00409490034,Sodium Bicarbonate Inj 8.4%,,409490034,$64.20 
Rx00338004304,Sodium Chloride Inj 0.45%,,338004304,$35.60 
Rx00409488820,Sodium Chloride Inj 0.9%,,409488820,$50.00 
Rx00409488850,Sodium Chloride Inj 0.9%,,409488850,$50.00 
Rx00409488810,Sodium Chloride Inj 0.9%,,409488810,$50.00 
Rx00409488802,Sodium Chloride Inj 0.9%,,409488802,$50.00 
Rx00409488801,Sodium Chloride Inj 0.9%,,409488801,$50.00 
Rx00409488803,Sodium Chloride Inj 0.9%,,409488803,$50.00 
Rx00409488806,Sodium Chloride Inj 0.9%,,409488806,$50.00 
Rx63323018610,Sodium Chloride Inj 0.9%,,63323018610,$50.00 
Rx63323018620,Sodium Chloride Inj 0.9%,,63323018620,$50.00 
Rx00338005403,Sodium Chloride Inj 3%,,338005403,$20.00 
Rx63323018730,Sodium Chloride Inj 4 mEq/ML (23.4%),,63323018730,$37.67 
Rx00487930133,Sodium Chloride Soln Nebu 0.9%,,487930133,$1.62 
Rx60267070550,Sodium Thiosulfate Inj 25%,,60267070550,$20.00 
Rx00409798108,Sorbitol-Mannitol Irrigation Soln 2.7-0.54 GM/100ML,,409798108,$51.51 
Rx71019005401,Diltiazem HCl-Sodium Chloride IV Soln 125 MG/125ML-0.9%,,71019005401,$201.00 
Rx61553014848,"Fentanyl Cit 0.2 MG/100ML-Ropiv 0.2%-NaCl 0.9% Epidural INJ,Fentanyl Cit 0.1 MG/50ML-Ropiv 0.2%-NaCl 0.9% Sol Pref Syr,Fentanyl Cit 0.4 MG/200ML-Ropiv 0.2%-NaCl 0.9% Epidural Inj",,61553014848,$87.26 
Rx00338004304,Sodium Chloride Inj 0.45%,,338004304,$31.63 
Rx00338066304,"KCl 20 MEQ/L (0.15%) in Dextrose 5% & NaCl 0.2% Inj,KCl 20 MEQ/L (0.15%) in Dextrose 5% & NaCl 0.225% Inj",,338066304,$75.00 
Rx00338007704,"Dextrose 5% w/ Sodium Chloride 0.2%,Dextrose 5% w/ Sodium Chloride 0.225%",,338007704,$35.60 
