NANTUCKET COTTAGE HOSPITAL DRG CHARGES,,
MS433,CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,"$20,790 "
MS439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,"$34,674 "
MS440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,"$20,143 "
MS441,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC","$23,672 "
MS445,DISORDERS OF THE BILIARY TRACT W CC,"$21,074 "
MS483,MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,"$48,276 "
MS501,SOFT TISSUE PROCEDURES W CC,"$35,473 "
MS502,SOFT TISSUE PROCEDURES W/O CC/MCC,"$60,706 "
MS537,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W CC/MCC","$43,983 "
MS540,OSTEOMYELITIS W CC,"$61,335 "
MS551,MEDICAL BACK PROBLEMS W MCC,"$55,803 "
MS552,MEDICAL BACK PROBLEMS W/O MCC,"$24,801 "
MS554,BONE DISEASES & ARTHROPATHIES W/O MCC,"$14,740 "
MS556,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,"$31,492 "
MS558,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC","$12,260 "
MS560,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC","$16,678 "
MS561,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC","$15,435 "
MS562,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC","$32,526 "
MS563,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC","$18,532 "
MS565,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,"$19,914 "
MS583,MASTECTOMY FOR MALIGNANCY W/O CC/MCC,"$23,948 "
MS603,CELLULITIS W/O MCC,"$15,717 "
MS605,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC","$34,451 "
MS637,DIABETES W MCC,"$21,159 "
MS640,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC","$19,937 "
MS641,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC","$14,082 "
MS643,ENDOCRINE DISORDERS W MCC,"$11,470 "
MS682,RENAL FAILURE W MCC,"$34,838 "
MS683,RENAL FAILURE W CC,"$15,428 "
MS684,RENAL FAILURE W/O CC/MCC,"$12,207 "
MS689,KIDNEY & URINARY TRACT INFECTIONS W MCC,"$12,406 "
MS690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,"$16,757 "
MS774,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,"$12,669 "
MS793,FULL TERM NEONATE W MAJOR PROBLEMS,"$1,674 "
MS795,NORMAL NEWBORN,"$3,541 "
MS811,RED BLOOD CELL DISORDERS W MCC,"$19,381 "
MS813,COAGULATION DISORDERS,"$18,295 "
MS841,LYMPHOMA & NON-ACUTE LEUKEMIA W CC,"$16,373 "
MS867,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,"$47,396 "
MS868,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,"$20,925 "
MS871,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,"$19,036 "
MS872,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,"$24,312 "
MS885,PSYCHOSES,"$7,399 "
MS917,POISONING & TOXIC EFFECTS OF DRUGS W MCC,"$18,356 "
MS918,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,"$21,708 "
MS920,COMPLICATIONS OF TREATMENT W CC,"$12,448 "
MS923,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W/O MCC","$20,568 "
MS947,SIGNS & SYMPTOMS W MCC,"$30,262 "
MS948,SIGNS & SYMPTOMS W/O MCC,"$22,299 "
MS949,AFTERCARE W CC/MCC,"$15,924 "
MS950,AFTERCARE W/O CC/MCC,"$16,566 "
MS951,OTHER FACTORS INFLUENCING HEALTH STATUS,"$7,172 "
